params,mean_concordance,std_concordance,split0_c_index,split1_c_index,split2_c_index,split3_c_index,split4_c_index,split5_c_index,split6_c_index,split7_c_index,split8_c_index
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.6582696905163835,0.09671439880142657,0.7919463087248322,0.6081081081081081,0.6214285714285714,0.7605633802816901,0.5177304964539007,0.7272727272727273,0.525,0.6223776223776224,0.75
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.6932276672993554,0.04465479932067753,0.6510067114093959,0.6486486486486487,0.6642857142857143,0.647887323943662,0.7092198581560284,0.7207792207792207,0.76875,0.6713286713286714,0.7571428571428571
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 16, 'lr': 0.001, 'weight_decay': 1e-05}",0.6538728350098929,0.10129922152216658,0.7114093959731543,0.5135135135135135,0.6214285714285714,0.4788732394366197,0.5957446808510638,0.7662337662337663,0.7,0.7762237762237763,0.7214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 16, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6400003533546527,0.07207588831684662,0.610738255033557,0.6351351351351351,0.6428571428571429,0.7394366197183099,0.7588652482269503,0.5,0.64375,0.6363636363636364,0.5928571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 16, 'lr': 0.0005, 'weight_decay': 1e-05}",0.6856960323030573,0.09551565469868557,0.6040268456375839,0.6216216216216216,0.5714285714285714,0.8169014084507042,0.6312056737588653,0.7142857142857143,0.85625,0.7412587412587412,0.6142857142857143
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 32, 'lr': 0.01, 'weight_decay': 0.0001}",0.7821382112345693,0.11960069026798328,0.610738255033557,0.831081081081081,0.8714285714285714,0.8802816901408451,0.524822695035461,0.7987012987012987,0.8125,0.8811188811188811,0.8285714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 32, 'lr': 0.01, 'weight_decay': 1e-05}",0.6766052828673501,0.12925590329490566,0.4899328859060403,0.5540540540540541,0.7428571428571429,0.8661971830985915,0.5106382978723404,0.6428571428571429,0.74375,0.8391608391608392,0.7
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 32, 'lr': 0.001, 'weight_decay': 0.0001}",0.6598828622117685,0.11410683586144035,0.785234899328859,0.6824324324324325,0.7285714285714285,0.7112676056338029,0.6666666666666666,0.4805194805194805,0.4875,0.8181818181818182,0.5785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 32, 'lr': 0.001, 'weight_decay': 1e-05}",0.7045740081407014,0.11143277999558059,0.4697986577181208,0.75,0.6857142857142857,0.7464788732394366,0.5531914893617021,0.7922077922077922,0.76875,0.8321678321678322,0.7428571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 32, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6602877421603879,0.0726344582115476,0.4899328859060403,0.7027027027027027,0.6714285714285714,0.6408450704225352,0.6312056737588653,0.6753246753246753,0.78125,0.6713286713286714,0.6785714285714286
