params,mean_concordance,std_concordance,split0_c_index,split1_c_index,split2_c_index,split3_c_index,split4_c_index,split5_c_index,split6_c_index,split7_c_index,split8_c_index
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.6901974365113026,0.10831525622961,0.5704697986577181,0.4594594594594595,0.7857142857142857,0.6830985915492958,0.7092198581560284,0.7597402597402597,0.76875,0.8181818181818182,0.6571428571428571
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.7019627338073356,0.09956824151950543,0.6711409395973155,0.831081081081081,0.6285714285714286,0.8169014084507042,0.6028368794326241,0.6428571428571429,0.6,0.8671328671328671,0.6571428571428571
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.7296461927312161,0.082580054145297,0.6510067114093959,0.7702702702702703,0.7071428571428572,0.7887323943661971,0.6808510638297872,0.7467532467532467,0.88125,0.7622377622377622,0.5785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 1e-05}",0.6737799527992185,0.10061597522446264,0.5234899328859061,0.527027027027027,0.6071428571428571,0.7887323943661971,0.7375886524822695,0.7207792207792207,0.76875,0.7762237762237763,0.6142857142857143
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6900686006875533,0.1144481092417966,0.5302013422818792,0.6959459459459459,0.4928571428571429,0.7816901408450704,0.6099290780141844,0.7532467532467533,0.74375,0.8601398601398601,0.7428571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.0005, 'weight_decay': 1e-05}",0.6716426396656248,0.07397871590939678,0.6174496644295302,0.6959459459459459,0.7214285714285714,0.6690140845070423,0.5106382978723404,0.6883116883116883,0.6375,0.7902097902097902,0.7142857142857143
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.01, 'weight_decay': 0.0001}",0.7079602434045097,0.06904948461595949,0.7181208053691275,0.6081081081081081,0.7428571428571429,0.7535211267605634,0.6595744680851063,0.7142857142857143,0.75,0.8251748251748252,0.6
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.01, 'weight_decay': 1e-05}",0.7253126157678884,0.06972242640507338,0.6845637583892618,0.7837837837837838,0.7357142857142858,0.7816901408450704,0.5886524822695035,0.7727272727272727,0.7125,0.8181818181818182,0.65
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.001, 'weight_decay': 0.0001}",0.7202334659869458,0.051483911472517234,0.7114093959731543,0.6418918918918919,0.6285714285714286,0.7253521126760564,0.7375886524822695,0.7792207792207793,0.725,0.7902097902097902,0.7428571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.001, 'weight_decay': 1e-05}",0.6412702713110183,0.16564668994441628,0.6510067114093959,0.7837837837837838,0.4,0.8098591549295775,0.40425531914893614,0.7272727272727273,0.55,0.8881118881118881,0.5571428571428572
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6337319000051698,0.1513316635505474,0.46308724832214765,0.6756756756756757,0.5714285714285714,0.8028169014084507,0.7446808510638298,0.7272727272727273,0.39375,0.8391608391608392,0.4857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.0005, 'weight_decay': 1e-05}",0.6875889367312058,0.07434489986070535,0.7718120805369127,0.6824324324324325,0.65,0.6126760563380281,0.7375886524822695,0.5909090909090909,0.675,0.8321678321678322,0.6357142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.7233872723829743,0.10239004218785411,0.5503355704697986,0.7837837837837838,0.6928571428571428,0.8732394366197183,0.7021276595744681,0.8116883116883117,0.65,0.8321678321678322,0.6142857142857143
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.01, 'weight_decay': 1e-05}",0.7011424516118556,0.1126666587938652,0.46308724832214765,0.6756756756756757,0.6785714285714286,0.7676056338028169,0.6382978723404256,0.8246753246753247,0.68125,0.8811188811188811,0.7
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.725752841671711,0.10192772156479595,0.7181208053691275,0.6756756756756757,0.7714285714285715,0.7605633802816901,0.6312056737588653,0.8506493506493507,0.50625,0.8321678321678322,0.7857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.001, 'weight_decay': 1e-05}",0.6316964088503148,0.11785923766190091,0.5906040268456376,0.7162162162162162,0.4642857142857143,0.7464788732394366,0.7446808510638298,0.6363636363636364,0.525,0.7902097902097902,0.4714285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6919530444397428,0.07213494538246168,0.7114093959731543,0.6554054054054054,0.7642857142857142,0.6267605633802817,0.7021276595744681,0.7142857142857143,0.70625,0.8041958041958042,0.5428571428571428
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.0005, 'weight_decay': 1e-05}",0.6205223564280448,0.17477414649206965,0.6644295302013423,0.6959459459459459,0.4857142857142857,0.8309859154929577,0.41843971631205673,0.2857142857142857,0.825,0.6713286713286714,0.7071428571428572
