mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alphas,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.002855539321899414,0.00025937388361084804,0.001716756820678711,0.00010443763595037253,[0.002759667416811715],{'alphas': [0.002759667416811715]},0.8365384615384616,0.7571428571428571,0.797752808988764,0.8051948051948052,0.43243243243243246,0.5483870967741935,0.9629629629629629,0.8135593220338984,0.6455696202531646,0.72,0.731954036732154,0.14570716971416808,3
0.0024040699005126952,0.0002339718317774144,0.0015830516815185547,0.00013534831016638168,[0.011140824989655447],{'alphas': [0.011140824989655447]},0.7596153846153846,0.7,0.797752808988764,0.7402597402597403,0.5,0.4838709677419355,0.9629629629629629,0.7966101694915254,0.5316455696202531,0.72,0.6992717603680566,0.14445177972490986,22
0.0022470712661743163,0.0003553069213610328,0.0014051675796508789,0.00029878511411145984,[0.0050522287808410365],{'alphas': [0.0050522287808410365]},0.8173076923076923,0.7428571428571429,0.797752808988764,0.7662337662337663,0.43243243243243246,0.5591397849462365,0.9629629629629629,0.8135593220338984,0.620253164556962,0.7,0.7212499077319857,0.14313055848078465,10
0.002315044403076172,0.00015824812952222505,0.001460123062133789,0.00028487464251927835,[0.016163429511178842],{'alphas': [0.016163429511178842]},0.75,0.7142857142857143,0.8089887640449438,0.7402597402597403,0.5945945945945946,0.46236559139784944,0.9629629629629629,0.8305084745762712,0.5443037974683544,0.7,0.7108269639590432,0.1389370175548647,18
0.002302670478820801,0.00031878282037772364,0.001518082618713379,0.0002407334494680566,[0.016933063375016304],{'alphas': [0.016933063375016304]},0.75,0.7142857142857143,0.8089887640449438,0.7402597402597403,0.5945945945945946,0.46236559139784944,0.9629629629629629,0.847457627118644,0.5443037974683544,0.7,0.7125218792132804,0.14048149174358449,17
0.0022501230239868166,0.00025207618882652256,0.0015850543975830078,9.165337365793471e-05,[0.02136710257115746],{'alphas': [0.02136710257115746]},0.7403846153846154,0.7142857142857143,0.797752808988764,0.7272727272727273,0.581081081081081,0.4838709677419355,0.9629629629629629,0.8305084745762712,0.569620253164557,0.7,0.710773960545863,0.1322905733319939,19
0.0024321317672729493,0.0013011536603807106,0.002942943572998047,0.004694167956903852,[0.047117254702320685],{'alphas': [0.047117254702320685]},0.7692307692307693,0.7,0.7303370786516854,0.7272727272727273,0.581081081081081,0.4731182795698925,0.9629629629629629,0.8305084745762712,0.5949367088607594,0.64,0.7009448082206149,0.13148589813748937,21
0.002540254592895508,0.0002525997352693704,0.0016756057739257812,9.570117013395049e-05,[0.003172946917450468],{'alphas': [0.003172946917450468]},0.8365384615384616,0.7571428571428571,0.797752808988764,0.8051948051948052,0.43243243243243246,0.5376344086021505,0.9629629629629629,0.7966101694915254,0.6455696202531646,0.72,0.7291838526607124,0.14622357648768847,6
0.0020020008087158203,0.0003314964070272416,0.0014199018478393555,0.00019828114493500296,[0.08233874072270096],{'alphas': [0.08233874072270096]},0.7403846153846154,0.6857142857142857,0.6292134831460674,0.6883116883116883,0.5135135135135135,0.3548387096774194,0.9814814814814815,0.6440677966101694,0.5443037974683544,0.64,0.6421829371307595,0.1541652645888963,27
0.006329798698425293,0.0069364972769195374,0.001647639274597168,0.00010560592377713518,[0.1311065600781302],{'alphas': [0.1311065600781302]},0.5,0.5,0.38202247191011235,0.5,0.5540540540540541,0.26881720430107525,0.5,0.6440677966101694,0.5822784810126582,0.5,0.49312400078880697,0.09866027961007703,30
0.003667593002319336,0.004904948782437439,0.002551746368408203,0.0032099618486285835,[0.05675290009622001],{'alphas': [0.05675290009622001]},0.7596153846153846,0.6857142857142857,0.6853932584269663,0.7272727272727273,0.5135135135135135,0.41935483870967744,0.9629629629629629,0.8135593220338984,0.5443037974683544,0.66,0.677169009071777,0.14863652175414405,24
0.0022478342056274415,0.00011911495529365055,0.00317080020904541,0.004583170959103589,[0.03247609600849433],{'alphas': [0.03247609600849433]},0.7692307692307693,0.7142857142857143,0.7640449438202247,0.7272727272727273,0.6216216216216216,0.4731182795698925,0.9629629629629629,0.8305084745762712,0.5949367088607594,0.7,0.7157982202200943,0.12735205618111697,12
0.0023895978927612306,5.248004536688697e-05,0.0015665292739868164,6.758754623472243e-05,[0.004394170943133352],{'alphas': [0.004394170943133352]},0.8269230769230769,0.7571428571428571,0.797752808988764,0.7662337662337663,0.43243243243243246,0.5591397849462365,0.9629629629629629,0.8135593220338984,0.620253164556962,0.7,0.7236400176220956,0.14407206300122827,9
0.0032752037048339845,0.0033508349315165414,0.0015678882598876953,7.811218511451026e-05,[0.028246052112307327],{'alphas': [0.028246052112307327]},0.75,0.7142857142857143,0.7752808988764045,0.7272727272727273,0.6081081081081081,0.4838709677419355,0.9629629629629629,0.8305084745762712,0.5949367088607594,0.7,0.7147226562684883,0.12622348683860612,14
0.0025722742080688476,0.00047900671268504783,0.0016452550888061523,9.792191221106858e-05,[0.0019927031371058555],{'alphas': [0.0019927031371058555]},0.8461538461538461,0.7714285714285715,0.8089887640449438,0.8051948051948052,0.43243243243243246,0.5483870967741935,0.9629629629629629,0.7966101694915254,0.6329113924050633,0.72,0.7325070040888344,0.1472423966759041,2
0.0027014493942260744,0.00165420512145525,0.0015727043151855468,8.812159684415082e-05,[0.10884696947421389],{'alphas': [0.10884696947421389]},0.5384615384615384,0.7,0.5955056179775281,0.7142857142857143,0.5,0.26881720430107525,1.0,0.6440677966101694,0.5822784810126582,0.6,0.6143416352648684,0.17514269847402292,29
0.002430415153503418,0.0001322980141026049,0.0015999078750610352,5.212871071503563e-05,[0.0038218257951222775],{'alphas': [0.0038218257951222775]},0.8269230769230769,0.7571428571428571,0.797752808988764,0.8051948051948052,0.43243243243243246,0.5483870967741935,0.9629629629629629,0.8135593220338984,0.6329113924050633,0.7,0.7277266754858054,0.14609368342503884,7
0.0024249076843261717,0.00010719097804147235,0.0016221046447753907,4.529340602236807e-05,[0.003648117914364357],{'alphas': [0.003648117914364357]},0.8269230769230769,0.7571428571428571,0.797752808988764,0.8051948051948052,0.43243243243243246,0.5483870967741935,0.9629629629629629,0.8135593220338984,0.6455696202531646,0.72,0.7309924982706154,0.14504404992336725,4
0.002151346206665039,8.23161819263791e-05,0.0015673875808715821,8.36003418155797e-05,[0.07502399393197488],{'alphas': [0.07502399393197488]},0.7403846153846154,0.6857142857142857,0.6292134831460674,0.7012987012987013,0.527027027027027,0.3548387096774194,0.9629629629629629,0.7288135593220338,0.5316455696202531,0.64,0.6501898914153366,0.1526485729541694,26
0.0022189855575561524,0.00013607124813039398,0.001596355438232422,8.445062045860362e-05,[0.031000007323309816],{'alphas': [0.031000007323309816]},0.7692307692307693,0.7142857142857143,0.7640449438202247,0.7272727272727273,0.6216216216216216,0.4731182795698925,0.9629629629629629,0.8305084745762712,0.5949367088607594,0.7,0.7157982202200943,0.12735205618111697,12
