mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alphas,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0035277843475341798,0.00024371760570917182,0.0018316030502319336,0.00024825515981105085,[0.003310103028817399],{'alphas': [0.003310103028817399]},0.8557692307692307,0.7428571428571429,0.8314606741573034,0.7402597402597403,0.5675675675675675,0.4731182795698925,0.6666666666666666,0.5423728813559322,0.7088607594936709,0.74,0.6868932942697148,0.11829424460227556,3
0.0025599002838134766,0.00026464112167791815,0.0018710851669311523,0.0001974828862385999,[0.013362943055068547],{'alphas': [0.013362943055068547]},0.7403846153846154,0.6857142857142857,0.8202247191011236,0.6883116883116883,0.6081081081081081,0.4946236559139785,0.5740740740740741,0.3898305084745763,0.5443037974683544,0.62,0.6165575452550804,0.118375034635151,13
0.00303804874420166,0.000261206160491503,0.0018188238143920898,0.0002476705018000432,[0.00605993232657765],{'alphas': [0.00605993232657765]},0.7596153846153846,0.7,0.8089887640449438,0.7272727272727273,0.5540540540540541,0.45161290322580644,0.6481481481481481,0.4576271186440678,0.620253164556962,0.62,0.6347572264562094,0.11436752438052751,10
0.002594470977783203,0.00022830826695989786,0.0016847848892211914,0.0003408510797795494,[0.019387342349695896],{'alphas': [0.019387342349695896]},0.6923076923076923,0.6428571428571429,0.8202247191011236,0.6233766233766234,0.6756756756756757,0.5591397849462365,0.5,0.288135593220339,0.5189873417721519,0.6,0.5920704573256985,0.134161427310109,14
0.0024343490600585937,0.00042380743952469236,0.001678466796875,0.0003245615507221057,[0.020310485250267615],{'alphas': [0.020310485250267615]},0.6923076923076923,0.6428571428571429,0.8202247191011236,0.6103896103896104,0.7027027027027027,0.5591397849462365,0.5,0.2711864406779661,0.5063291139240507,0.6,0.5905137206906524,0.14041880740053095,15
0.0024134159088134766,0.0003388368945652271,0.0017311573028564453,0.0002512674617090809,[0.02562892561146107],{'alphas': [0.02562892561146107]},0.6538461538461539,0.5857142857142857,0.8258426966292135,0.5844155844155844,0.7432432432432432,0.5698924731182796,0.4074074074074074,0.1864406779661017,0.4810126582278481,0.58,0.5617815180568118,0.16847880012054178,26
0.004143714904785156,0.004700996659875694,0.0018730401992797852,7.123215014078968e-05,[0.05651513169652122],{'alphas': [0.05651513169652122]},0.6057692307692307,0.5785714285714286,0.848314606741573,0.5714285714285714,0.8108108108108109,0.6236559139784946,0.35185185185185186,0.19491525423728814,0.5063291139240507,0.57,0.5661646782313301,0.18217212683481437,22
0.005278491973876953,0.004844998660329651,0.0019217491149902343,0.00010272682749070667,[0.003805814112870037],{'alphas': [0.003805814112870037]},0.8365384615384616,0.7428571428571429,0.8202247191011236,0.7532467532467533,0.5675675675675675,0.45161290322580644,0.6666666666666666,0.5254237288135594,0.6962025316455697,0.68,0.6740340474662652,0.11927417340725927,5
0.0026262283325195314,0.00015452194130287958,0.002652573585510254,0.0023951918460295572,[0.0987617976698452],{'alphas': [0.0987617976698452]},0.6057692307692307,0.5785714285714286,0.848314606741573,0.5714285714285714,0.8175675675675675,0.6236559139784946,0.35185185185185186,0.19491525423728814,0.5126582278481012,0.57,0.5674732652994108,0.18288904888243132,17
0.003931403160095215,0.0028826637999660874,0.0017937421798706055,0.0002094202421110087,[0.15725671106912884],{'alphas': [0.15725671106912884]},0.5,0.5785714285714286,0.5,0.5714285714285714,0.5,0.6236559139784946,0.35185185185185186,0.19491525423728814,0.5,0.57,0.48904230200676346,0.12053636783545986,30
