split,c_index,brier_score,ibs
0,0.6291390728476821,"[0.026974198944659647, 0.026974198944659647, 0.026974198944659647, 0.026974198944659647, 0.026974198944659647, 0.02695705677482732, 0.02699241693302773, 0.027056997804623905, 0.0272735396149052, 0.0274253975609556, 0.0274253975609556, 0.0274253975609556, 0.02781594857151475, 0.02781594857151475, 0.02781594857151475, 0.02781594857151475, 0.02781594857151475, 0.028622574016139303, 0.05299865622784162, 0.05316057632179845, 0.05316057632179845, 0.05316057632179845, 0.05324840232602535, 0.053467613926920926, 0.05410570235620019, 0.05469491969620597, 0.0748542691504041, 0.07492800512665646, 0.10076408150042591, 0.10031330158164053, 0.10020057472182167, 0.09938640997011705, 0.09930188605894914, 0.09906484330675215, 0.09953159512157829, 0.10006633239792853, 0.09998384954481927, 0.10050434405129458, 0.1012185490144905, 0.1012185490144905, 0.10175008451341559, 0.10256295239240265, 0.10288458016055084, 0.10327887202560646, 0.10424544438201427, 0.10473428443376602, 0.10473428443376602, 0.16474928865380076, 0.16474928865380076, 0.16474928865380076, 0.16572076923372533, 0.16572076923372533, 0.16593007949652464, 0.1694677614930331, 0.1694677614930331, 0.17069699042815767, 0.17214063093114354, 0.17380102914349893, 0.17380102914349893, 0.17380102914349893, 0.17819121524120035, 0.17819121524120035, 0.17819121524120035, 0.17819121524120035, 0.1825277155627853, 0.1825277155627853, 0.22015679754022566, 0.22015679754022566, 0.22039723582098353, 0.22039723582098353, 0.22719348117594182, 0.22719348117594182, 0.22719348117594182, 0.22719348117594182, 0.22986419890039722, 0.231766984335305, 0.231766984335305, 0.23676945302319172, 0.23676945302319172, 0.18515810663888801, 0.18356423520915918, 0.18356423520915918, 0.19955077978412553, 0.19955077978412553, 0.19955077978412553, 0.1999166641286595, 0.20107120349120028, 0.20107120349120028, 0.20107120349120028, 0.1358381980502353, 0.1358381980502353, 0.1358381980502353, 0.11296950111319315, 0.11296950111319315, 0.11296950111319315, 0.10329627804161251, 0.10329627804161251, 0.10329627804161251, 0.10329627804161251, 0.10329627804161251]",0.12473439269195817
1,0.6845637583892618,"[0.026864072879433917, 0.026864072879433917, 0.026573292933900303, 0.026573292933900303, 0.026541172100231554, 0.02657458852610329, 0.02664129021652054, 0.02664129021652054, 0.02664129021652054, 0.026873858880796974, 0.026873858880796974, 0.026873858880796974, 0.026873858880796974, 0.026873858880796974, 0.027040325511892456, 0.05084621800921145, 0.05077517926299209, 0.05081918426326741, 0.0509143373087373, 0.05096351250600046, 0.05096351250600046, 0.05106823383709098, 0.05158596354509469, 0.051990846612153425, 0.05166874147582611, 0.07625338133390039, 0.0763574819900758, 0.07670690315482209, 0.07683104766624957, 0.07759741708801417, 0.07820387469413291, 0.07820387469413291, 0.07914292824514339, 0.07914292824514339, 0.07914292824514339, 0.07914292824514339, 0.07974319683359476, 0.12130534887531252, 0.12195467256893151, 0.12195467256893151, 0.12195467256893151, 0.12195467256893151, 0.12195467256893151, 0.12286308026902423, 0.12650479525592526, 0.12650479525592526, 0.12650479525592526, 0.12773545675566567, 0.12054214234083777, 0.12054214234083777, 0.12048447776592608, 0.12048447776592608, 0.12044197972492637, 0.12204273884460735, 0.14509285657984894, 0.14014751104393072, 0.14014751104393072, 0.1377050540276485, 0.1377050540276485, 0.13689727167944446, 0.13689727167944446, 0.13689727167944446, 0.17479002648034866, 0.17479002648034866, 0.17479002648034866, 0.17479002648034866, 0.17479002648034866, 0.17479002648034866, 0.17177749423980035, 0.1690936648597667, 0.16036541428463816, 0.16036541428463816, 0.15713066466362893, 0.15713066466362893, 0.15713066466362893, 0.15713066466362893, 0.15713066466362893, 0.15400551127913176, 0.20926293989699565, 0.20368231680217813, 0.20368231680217813, 0.26320974126414987, 0.2603080908492058, 0.24536770083968124, 0.23846836605711735, 0.23846836605711735, 0.23846836605711735, 0.23846836605711735, 0.23846836605711735, 0.23205171786972756, 0.23205171786972756, 0.22580734791682608, 0.22580734791682608, 0.22580734791682608, 0.22005131886341403, 0.22005131886341403, 0.22005131886341403, 0.22574828642577355, 0.21817538042047793, 0.21817538042047793]",0.12748597212753304
2,0.7161290322580646,"[0.02668224816741932, 0.026705042676001878, 0.02684112762073646, 0.02684112762073646, 0.02684112762073646, 0.02684112762073646, 0.04832005891367978, 0.04832005891367978, 0.04832005891367978, 0.04832005891367978, 0.04832005891367978, 0.04832005891367978, 0.047419158379339375, 0.07045509431075664, 0.07045509431075664, 0.07001088261663671, 0.07008029271143389, 0.0701096495169469, 0.0701096495169469, 0.06962797040048822, 0.06879661765784513, 0.06842158895183036, 0.06808838209321845, 0.06780212595934178, 0.06755470119489267, 0.09387979756661373, 0.09339692151482665, 0.09363100146694042, 0.09332683154931214, 0.09247752778017186, 0.09205545122906036, 0.09177312995850982, 0.09208144678985701, 0.09208144678985701, 0.09208144678985701, 0.09188995859808402, 0.09254238413255385, 0.09221217235599519, 0.09221217235599519, 0.09221217235599519, 0.09221217235599519, 0.09197060432540222, 0.09192850755688997, 0.09223491483327871, 0.137064594549257, 0.137064594549257, 0.137064594549257, 0.137064594549257, 0.1361346312706329, 0.1361346312706329, 0.13703976011773286, 0.13703976011773286, 0.13703976011773286, 0.13989207242657106, 0.13944633064757392, 0.13916311474341364, 0.1406935600496432, 0.14113314851448439, 0.14178049518628832, 0.14264359357204764, 0.14264359357204764, 0.14264359357204764, 0.14264359357204764, 0.14379439360500748, 0.15127557301163544, 0.15127557301163544, 0.15127557301163544, 0.15127557301163544, 0.15127557301163544, 0.15127557301163544, 0.15362941077284067, 0.15638180095189938, 0.15638180095189938, 0.1595773316806133, 0.1595773316806133, 0.1595773316806133, 0.1595773316806133, 0.1595773316806133, 0.1485174986060458, 0.1485174986060458, 0.14837413933062132, 0.14837413933062132, 0.14677679821290046, 0.14677679821290046, 0.14495779015092514, 0.14495779015092514, 0.14534116693237692, 0.14662240689890998, 0.14662240689890998, 0.14662240689890998, 0.14662240689890998, 0.14662240689890998, 0.14662240689890998, 0.14873312661055854, 0.16045703417298557, 0.1576480802923573, 0.1576480802923573, 0.1576480802923573, 0.15304705678877437, 0.13884540151813707]",0.11352053449553971
3,0.7338129496402878,"[0.02679527969174078, 0.02679527969174078, 0.02645458926963161, 0.02621407909338775, 0.02621407909338775, 0.02621407909338775, 0.026076921316211237, 0.026076921316211237, 0.026076921316211237, 0.026076921316211237, 0.026076921316211237, 0.05092625604990521, 0.0503373015625873, 0.050192340110279905, 0.050192340110279905, 0.05026878063175846, 0.05027108141556696, 0.05002383299381294, 0.05001707933668765, 0.05018446684609425, 0.05017805103437541, 0.07450479171335302, 0.07419937027837735, 0.074477586527209, 0.07402750733575161, 0.07402750733575161, 0.07372981656016508, 0.07372981656016508, 0.07372981656016508, 0.10667897455126081, 0.10631219912906345, 0.10586916582046248, 0.10615810546849815, 0.10583285214774359, 0.10722057738580454, 0.1072664890001725, 0.1071528225743823, 0.1066060350459368, 0.1066060350459368, 0.10653989745055226, 0.10653989745055226, 0.10652473700999608, 0.10652473700999608, 0.10652473700999608, 0.10658459116081846, 0.17127966671766148, 0.17127966671766148, 0.1708304240603702, 0.17090025660443878, 0.17090025660443878, 0.17384845073867033, 0.1744489671816397, 0.17529978309640049, 0.17529978309640049, 0.17529978309640049, 0.17529978309640049, 0.17529978309640049, 0.17806046285095345, 0.17806046285095345, 0.18002840216046448, 0.18002840216046448, 0.18002840216046448, 0.1824656621379998, 0.1824656621379998, 0.18993182488870528, 0.19787693105484536, 0.20327125717077738, 0.202130415293658, 0.201551733589992, 0.20228139598833217, 0.20372489513321831, 0.20372489513321831, 0.20372489513321831, 0.20372489513321831, 0.20372489513321831, 0.19853088017720102, 0.19781443927100814, 0.19781443927100814, 0.19781443927100814, 0.19467730217281062, 0.19467730217281062, 0.19467730217281062, 0.2786358536909269, 0.2786358536909269, 0.2786358536909269, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2713524384015913, 0.2579828970305353, 0.2579828970305353, 0.2579828970305353, 0.2579828970305353]",0.14889910932879613
4,0.7573529411764706,"[0.029526993180407166, 0.029526993180407166, 0.03069951535557615, 0.03069951535557615, 0.03069951535557615, 0.031394787867344696, 0.035968102700809385, 0.05494028381179916, 0.05520579619762775, 0.056474925506047345, 0.05969600590426811, 0.06266908639824119, 0.06808510116004957, 0.06991440415423544, 0.07906627498105298, 0.08131632630124914, 0.0825912688515268, 0.08871137646170489, 0.09474929980748549, 0.09474929980748549, 0.09474929980748549, 0.097263689870191, 0.10376419281845373, 0.10728497766704492, 0.11139298810644263, 0.11139298810644263, 0.11552145383876922, 0.11991976524245536, 0.11348264033046591, 0.12455117449068379, 0.16202905915297328, 0.16202905915297328, 0.18421658230275548, 0.18421658230275548, 0.19882780595059713, 0.19882780595059713, 0.21659404195654336, 0.22658677493600324, 0.22658677493600324, 0.22658677493600324, 0.22658677493600324, 0.250693741147387, 0.2639734041142163, 0.21884421600780907, 0.2550984319212438, 0.2550984319212438, 0.2550984319212438, 0.2694849137903443, 0.28667847592378803, 0.28667847592378803, 0.30698971811861003, 0.28339650776000913, 0.3328790088747171, 0.3328790088747171, 0.22230312098935778, 0.22230312098935778, 0.22230312098935778, 0.22230312098935778, 0.22230312098935778, 0.22230312098935778, 0.22230312098935778, 0.22230312098935778, 0.20199910440872243, 0.20199910440872243, 0.20199910440872243, 0.20199910440872243, 0.2294630542841451, 0.2294630542841451, 0.2294630542841451, 0.2294630542841451, 0.2617336697989947, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.30483239423582353, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.34839919174750383, 0.33713610825266, 0.33713610825266, 0.33713610825266, 0.33713610825266]",0.21486699631239561
5,0.4830508474576271,"[0.02760578503545484, 0.027557834140562676, 0.027557834140562676, 0.027580015868965288, 0.05477180818310994, 0.05474722177197903, 0.05474722177197903, 0.05474722177197903, 0.05474722177197903, 0.054788689991008416, 0.054788689991008416, 0.054788689991008416, 0.054788689991008416, 0.054788689991008416, 0.054788689991008416, 0.054788689991008416, 0.05507851768557456, 0.05542310220445944, 0.05564102065008895, 0.055891607900631274, 0.055891607900631274, 0.05595522985168033, 0.05595522985168033, 0.05595522985168033, 0.05640914254650111, 0.057201086796372036, 0.057669210448377715, 0.05818586511330084, 0.058746448228386434, 0.05981051727749366, 0.06131635460976062, 0.06232401089152368, 0.06232401089152368, 0.06232401089152368, 0.06232401089152368, 0.08109993618258127, 0.081762267770435, 0.081762267770435, 0.081762267770435, 0.081762267770435, 0.08204174575187151, 0.08250537898197166, 0.08307446350990631, 0.08307446350990631, 0.08364557598875116, 0.08364557598875116, 0.08436315738611376, 0.0860657185842956, 0.0863405537212015, 0.0876007991672252, 0.0888036877812061, 0.09015698619632011, 0.09015698619632011, 0.09015698619632011, 0.09015698619632011, 0.09015698619632011, 0.09247051388313228, 0.09247051388313228, 0.09418052566032592, 0.09418052566032592, 0.09643025679527084, 0.09643025679527084, 0.0984743419063057, 0.10711614079286338, 0.11046704104243565, 0.11046704104243565, 0.1144227093455933, 0.1185930335812928, 0.15538865999864576, 0.15538865999864576, 0.15538865999864576, 0.15994509475064192, 0.16572362966054865, 0.1732254478658277, 0.1732254478658277, 0.18085883999801444, 0.19015162285643358, 0.19015162285643358, 0.19015162285643358, 0.19015162285643358, 0.1958256345018621, 0.19300708273097766, 0.19300708273097766, 0.19300708273097766, 0.237145655952509, 0.237145655952509, 0.237145655952509, 0.237145655952509, 0.237145655952509, 0.237145655952509, 0.24906038391550014, 0.2623122924896818, 0.2623122924896818, 0.2628757376346961, 0.2628757376346961, 0.26393707452236237, 0.26549367248579214, 0.3250041298369565, 0.33146935165635977, 0.33834794414457375]",0.11918381718504045
6,0.7925925925925926,"[0.026159592873258062, 0.026159592873258062, 0.026159592873258062, 0.026159592873258062, 0.026159592873258062, 0.026198104520480412, 0.026652587125040483, 0.026647251882606672, 0.02678951440067065, 0.026878177166017033, 0.026878177166017033, 0.050192007771029, 0.07557935488691069, 0.07506282146887229, 0.07463913350960935, 0.07346220546824514, 0.07340215757758523, 0.07224101968426862, 0.07160788098022017, 0.10871616613381566, 0.10871616613381566, 0.10871616613381566, 0.10871616613381566, 0.10885614538742322, 0.10885614538742322, 0.10908526227427237, 0.10908526227427237, 0.10924770253493538, 0.11050066170565723, 0.15030003228821917, 0.14903021133447045, 0.15010122028737205, 0.15010122028737205, 0.14899174008009336, 0.1506171816826597, 0.1506171816826597, 0.1506171816826597, 0.1506171816826597, 0.14837627245211857, 0.14837627245211857, 0.15065835964248953, 0.1511595527878818, 0.15500183969035444, 0.15500183969035444, 0.15500183969035444, 0.1583072216017135, 0.1583072216017135, 0.1583072216017135, 0.1583072216017135, 0.15904719513461468, 0.1642936422081542, 0.1642936422081542, 0.16777351062682988, 0.16777351062682988, 0.16777351062682988, 0.16777351062682988, 0.18270226611957496, 0.19556720767929517, 0.19556720767929517, 0.21091475419239195, 0.2200151672013116, 0.23004499535908288, 0.2548010760212867, 0.20872619654299504, 0.20872619654299504, 0.20872619654299504, 0.20872619654299504, 0.21471507174595966, 0.21471507174595966, 0.22291701404787365, 0.22291701404787365, 0.23351344987583733, 0.23351344987583733, 0.23351344987583733, 0.26268467574202015, 0.26268467574202015, 0.26268467574202015, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.279824128447012, 0.33353419737139506, 0.33353419737139506, 0.33353419737139506, 0.33353419737139506, 0.33353419737139506, 0.33353419737139506, 0.2163650962114359, 0.2163650962114359, 0.2163650962114359, 0.2163650962114359, 0.2163650962114359, 0.20721204885308767]",0.1728146639146053
7,0.8380281690140845,"[0.027743178911470306, 0.027727482391815092, 0.027727482391815092, 0.05528111087992481, 0.05510063593662265, 0.05510063593662265, 0.05510063593662265, 0.05510063593662265, 0.05488808276670376, 0.05488808276670376, 0.05488808276670376, 0.05488808276670376, 0.05488808276670376, 0.05488808276670376, 0.054629885572716946, 0.053999433539653495, 0.053999433539653495, 0.05382537899501393, 0.05382793422029813, 0.05382793422029813, 0.053829769538388805, 0.05363977578092049, 0.053201745726913795, 0.08722415558986574, 0.08688281621555964, 0.08651061134185133, 0.08610392349678121, 0.08524599589636388, 0.12024657140344883, 0.12024657140344883, 0.12025644894406702, 0.11862018669604708, 0.11667520139659943, 0.11667520139659943, 0.11667520139659943, 0.11671478006428122, 0.11568031539618455, 0.11463518218301234, 0.11463518218301234, 0.11463518218301234, 0.11453066883432407, 0.11453066883432407, 0.11453066883432407, 0.11453066883432407, 0.11326043486621648, 0.11193010078495275, 0.11193010078495275, 0.11200354922361494, 0.11195350769771666, 0.11044496548763896, 0.11044496548763896, 0.11060266764826172, 0.11060266764826172, 0.11060266764826172, 0.11076776162907942, 0.15652221397693677, 0.1446348577340527, 0.14410798246372505, 0.13942949837196597, 0.13473130655541973, 0.13004677281381707, 0.13004677281381707, 0.13004677281381707, 0.13017706851696267, 0.19883211987242644, 0.19883211987242644, 0.19912956346272098, 0.19912956346272098, 0.19912956346272098, 0.19912956346272098, 0.19912956346272098, 0.191421702844557, 0.18363855242625027, 0.18363855242625027, 0.1751550135967708, 0.1751550135967708, 0.1751550135967708, 0.1751550135967708, 0.1751550135967708, 0.1751550135967708, 0.1661472436976135, 0.15685457414375006, 0.14769269196111603, 0.14769269196111603, 0.13900758060922044, 0.13061365607024072, 0.2231681638458372, 0.2111659131512735, 0.2111659131512735, 0.2111659131512735, 0.2111659131512735, 0.2111659131512735, 0.2111659131512735, 0.2058580567967384, 0.2058580567967384, 0.1969734763817266, 0.1969734763817266, 0.21516032226096218, 0.21229603592814528, 0.21229603592814528]",0.12756589635462984
8,0.7185185185185186,"[0.026233076790302314, 0.026271061321661113, 0.05066530601646699, 0.05053303380618729, 0.05053303380618729, 0.05053303380618729, 0.05053303380618729, 0.0763409710350014, 0.07559320618637463, 0.07531847404928144, 0.0747998925885426, 0.07457139700767206, 0.07422764403414461, 0.07419321611372491, 0.07419321611372491, 0.07428699847812176, 0.07421878396540096, 0.10546126476027427, 0.10546126476027427, 0.10546126476027427, 0.10546126476027427, 0.10529639866586447, 0.10511061466076997, 0.10428012203510383, 0.10428012203510383, 0.10441971637149022, 0.10441971637149022, 0.10441971637149022, 0.10406915833857934, 0.10409444325629288, 0.10409444325629288, 0.10281437469808634, 0.10264577788289127, 0.10264577788289127, 0.10351448425734715, 0.10351448425734715, 0.10390360167769987, 0.10390360167769987, 0.10465564830657663, 0.10522031046798036, 0.16703639555083083, 0.16632100993118684, 0.16578174687140376, 0.16578174687140376, 0.16578174687140376, 0.16578174687140376, 0.16710040318241812, 0.166530533611666, 0.1708139975862874, 0.1708139975862874, 0.1708139975862874, 0.17143901658138097, 0.17235124194604476, 0.17235124194604476, 0.17466872291291607, 0.17614509588362084, 0.17614509588362084, 0.17614509588362084, 0.17889759966898283, 0.17889759966898283, 0.18405747194692673, 0.18405747194692673, 0.1873908081369122, 0.19132420019819918, 0.19578414262430027, 0.20109006066297302, 0.21402732243659103, 0.21402732243659103, 0.21402732243659103, 0.21402732243659103, 0.21402732243659103, 0.22158215389531957, 0.22158215389531957, 0.23105323723134621, 0.23105323723134621, 0.23105323723134621, 0.24259387022882495, 0.24259387022882495, 0.24259387022882495, 0.24259387022882495, 0.2725511143871639, 0.2725511143871639, 0.2725511143871639, 0.2896910800419281, 0.2896910800419281, 0.2896910800419281, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.28328704631287666, 0.3079790598091509, 0.3079790598091509, 0.3079790598091509, 0.3079790598091509]",0.16932164886844414
