times_fold1,times_fold2,times_fold3,times_fold4,times_fold5,times_fold6,times_fold7,times_fold8,times_fold9
"[np.float32(1.0), np.float32(33.244457), np.float32(65.488914), np.float32(97.73337), np.float32(129.97783), np.float32(162.22229), np.float32(194.46674), np.float32(226.7112), np.float32(258.95566), np.float32(291.2001), np.float32(323.44458), np.float32(355.68903), np.float32(387.93347), np.float32(420.17795), np.float32(452.4224), np.float32(484.66687), np.float32(516.9113), np.float32(549.15576), np.float32(581.4002), np.float32(613.6447), np.float32(645.88916), np.float32(678.1336), np.float32(710.37805), np.float32(742.6225), np.float32(774.86694), np.float32(807.11145), np.float32(839.3559), np.float32(871.60034), np.float32(903.8448), np.float32(936.08923), np.float32(968.33374), np.float32(1000.5782), np.float32(1032.8226), np.float32(1065.0671), np.float32(1097.3115), np.float32(1129.556), np.float32(1161.8004), np.float32(1194.0449), np.float32(1226.2894), np.float32(1258.5338), np.float32(1290.7783), np.float32(1323.0227), np.float32(1355.2672), np.float32(1387.5117), np.float32(1419.7561), np.float32(1452.0006), np.float32(1484.245), np.float32(1516.4895), np.float32(1548.7339), np.float32(1580.9784), np.float32(1613.2229), np.float32(1645.4673), np.float32(1677.7118), np.float32(1709.9562), np.float32(1742.2007), np.float32(1774.4452), np.float32(1806.6896), np.float32(1838.9341), np.float32(1871.1785), np.float32(1903.423), np.float32(1935.6675), np.float32(1967.9119), np.float32(2000.1564), np.float32(2032.4008), np.float32(2064.6453), np.float32(2096.8896), np.float32(2129.1343), np.float32(2161.3787), np.float32(2193.623), np.float32(2225.8674), np.float32(2258.112), np.float32(2290.3564), np.float32(2322.6008), np.float32(2354.8455), np.float32(2387.0898), np.float32(2419.3342), np.float32(2451.5789), np.float32(2483.8232), np.float32(2516.0676), np.float32(2548.312), np.float32(2580.5566), np.float32(2612.801), np.float32(2645.0454), np.float32(2677.29), np.float32(2709.5344), np.float32(2741.7788), np.float32(2774.0234), np.float32(2806.2678), np.float32(2838.5122), np.float32(2870.7566), np.float32(2903.0012), np.float32(2935.2456), np.float32(2967.49), np.float32(2999.7346), np.float32(3031.979), np.float32(3064.2234), np.float32(3096.4678), np.float32(3128.7124), np.float32(3160.9568), np.float32(3193.2012)]","[np.float32(116.0), np.float32(145.23434), np.float32(174.46869), np.float32(203.70305), np.float32(232.9374), np.float32(262.17175), np.float32(291.4061), np.float32(320.64044), np.float32(349.8748), np.float32(379.10913), np.float32(408.34348), np.float32(437.57782), np.float32(466.8122), np.float32(496.04654), np.float32(525.2809), np.float32(554.51526), np.float32(583.7496), np.float32(612.9839), np.float32(642.21826), np.float32(671.45264), np.float32(700.68695), np.float32(729.9213), np.float32(759.15564), np.float32(788.39), np.float32(817.6244), np.float32(846.8587), np.float32(876.0931), np.float32(905.3274), np.float32(934.56177), np.float32(963.7961), np.float32(993.03046), np.float32(1022.2648), np.float32(1051.4991), np.float32(1080.7335), np.float32(1109.9678), np.float32(1139.2021), np.float32(1168.4365), np.float32(1197.6709), np.float32(1226.9053), np.float32(1256.1395), np.float32(1285.3739), np.float32(1314.6083), np.float32(1343.8427), np.float32(1373.077), np.float32(1402.3113), np.float32(1431.5457), np.float32(1460.78), np.float32(1490.0144), np.float32(1519.2488), np.float32(1548.483), np.float32(1577.7174), np.float32(1606.9518), np.float32(1636.1862), np.float32(1665.4204), np.float32(1694.6548), np.float32(1723.8892), np.float32(1753.1235), np.float32(1782.3579), np.float32(1811.5922), np.float32(1840.8265), np.float32(1870.0609), np.float32(1899.2953), np.float32(1928.5295), np.float32(1957.7639), np.float32(1986.9983), np.float32(2016.2327), np.float32(2045.467), np.float32(2074.7012), np.float32(2103.9355), np.float32(2133.17), np.float32(2162.4043), np.float32(2191.6387), np.float32(2220.873), np.float32(2250.1074), np.float32(2279.3418), np.float32(2308.5762), np.float32(2337.8105), np.float32(2367.045), np.float32(2396.279), np.float32(2425.5134), np.float32(2454.7478), np.float32(2483.9822), np.float32(2513.2166), np.float32(2542.451), np.float32(2571.6853), np.float32(2600.9197), np.float32(2630.154), np.float32(2659.3882), np.float32(2688.6226), np.float32(2717.857), np.float32(2747.0913), np.float32(2776.3257), np.float32(2805.56), np.float32(2834.7944), np.float32(2864.0288), np.float32(2893.2632), np.float32(2922.4976), np.float32(2951.7317), np.float32(2980.966), np.float32(3010.2004)]","[np.float32(224.0), np.float32(250.97575), np.float32(277.9515), np.float32(304.92728), np.float32(331.90305), np.float32(358.87878), np.float32(385.85455), np.float32(412.83032), np.float32(439.8061), np.float32(466.78183), np.float32(493.7576), np.float32(520.7334), np.float32(547.7091), np.float32(574.6849), np.float32(601.66064), np.float32(628.63635), np.float32(655.6122), np.float32(682.5879), np.float32(709.56366), np.float32(736.5394), np.float32(763.5152), np.float32(790.49097), np.float32(817.46674), np.float32(844.44244), np.float32(871.4182), np.float32(898.394), np.float32(925.36975), np.float32(952.3455), np.float32(979.3213), np.float32(1006.297), np.float32(1033.2727), np.float32(1060.2485), np.float32(1087.2244), np.float32(1114.2001), np.float32(1141.1758), np.float32(1168.1516), np.float32(1195.1273), np.float32(1222.103), np.float32(1249.0789), np.float32(1276.0546), np.float32(1303.0304), np.float32(1330.0061), np.float32(1356.9819), np.float32(1383.9576), np.float32(1410.9335), np.float32(1437.9092), np.float32(1464.8849), np.float32(1491.8607), np.float32(1518.8364), np.float32(1545.8123), np.float32(1572.788), np.float32(1599.7638), np.float32(1626.7395), np.float32(1653.7152), np.float32(1680.691), np.float32(1707.6667), np.float32(1734.6426), np.float32(1761.6183), np.float32(1788.594), np.float32(1815.5698), np.float32(1842.5455), np.float32(1869.5214), np.float32(1896.4971), np.float32(1923.4729), np.float32(1950.4486), np.float32(1977.4243), np.float32(2004.4001), np.float32(2031.3759), np.float32(2058.3516), np.float32(2085.3274), np.float32(2112.3032), np.float32(2139.2788), np.float32(2166.2546), np.float32(2193.2305), np.float32(2220.206), np.float32(2247.1821), np.float32(2274.1577), np.float32(2301.1335), np.float32(2328.1091), np.float32(2355.085), np.float32(2382.0608), np.float32(2409.0366), np.float32(2436.0122), np.float32(2462.988), np.float32(2489.9639), np.float32(2516.9395), np.float32(2543.9153), np.float32(2570.891), np.float32(2597.867), np.float32(2624.8425), np.float32(2651.8184), np.float32(2678.7942), np.float32(2705.7698), np.float32(2732.7456), np.float32(2759.7214), np.float32(2786.6973), np.float32(2813.6729), np.float32(2840.6487), np.float32(2867.6245), np.float32(2894.6)]","[np.float32(172.0), np.float32(206.31818), np.float32(240.63635), np.float32(274.95453), np.float32(309.2727), np.float32(343.59088), np.float32(377.9091), np.float32(412.22726), np.float32(446.54544), np.float32(480.86362), np.float32(515.18176), np.float32(549.5), np.float32(583.8182), np.float32(618.13635), np.float32(652.4545), np.float32(686.7727), np.float32(721.0909), np.float32(755.40906), np.float32(789.72723), np.float32(824.0454), np.float32(858.3636), np.float32(892.68176), np.float32(926.99994), np.float32(961.3181), np.float32(995.63635), np.float32(1029.9546), np.float32(1064.2727), np.float32(1098.5908), np.float32(1132.909), np.float32(1167.2273), np.float32(1201.5454), np.float32(1235.8635), np.float32(1270.1818), np.float32(1304.5), np.float32(1338.8181), np.float32(1373.1364), np.float32(1407.4545), np.float32(1441.7727), np.float32(1476.0908), np.float32(1510.409), np.float32(1544.7272), np.float32(1579.0454), np.float32(1613.3635), np.float32(1647.6818), np.float32(1681.9999), np.float32(1716.3181), np.float32(1750.6362), np.float32(1784.9545), np.float32(1819.2727), np.float32(1853.5908), np.float32(1887.909), np.float32(1922.2272), np.float32(1956.5454), np.float32(1990.8635), np.float32(2025.1818), np.float32(2059.5), np.float32(2093.818), np.float32(2128.1362), np.float32(2162.4546), np.float32(2196.7725), np.float32(2231.0908), np.float32(2265.409), np.float32(2299.727), np.float32(2334.0454), np.float32(2368.3635), np.float32(2402.6816), np.float32(2437.0), np.float32(2471.318), np.float32(2505.6362), np.float32(2539.9543), np.float32(2574.2727), np.float32(2608.5908), np.float32(2642.909), np.float32(2677.227), np.float32(2711.5454), np.float32(2745.8635), np.float32(2780.1816), np.float32(2814.4998), np.float32(2848.818), np.float32(2883.1362), np.float32(2917.4543), np.float32(2951.7727), np.float32(2986.0908), np.float32(3020.409), np.float32(3054.727), np.float32(3089.0454), np.float32(3123.3635), np.float32(3157.6816), np.float32(3191.9998), np.float32(3226.318), np.float32(3260.6362), np.float32(3294.9543), np.float32(3329.2725), np.float32(3363.5908), np.float32(3397.909), np.float32(3432.227), np.float32(3466.5454), np.float32(3500.8635), np.float32(3535.1816), np.float32(3569.5)]","[np.float32(266.0), np.float32(318.0909), np.float32(370.18182), np.float32(422.2727), np.float32(474.36365), np.float32(526.4545), np.float32(578.5454), np.float32(630.63635), np.float32(682.7273), np.float32(734.8182), np.float32(786.90906), np.float32(839.0), np.float32(891.0909), np.float32(943.1818), np.float32(995.2727), np.float32(1047.3636), np.float32(1099.4546), np.float32(1151.5454), np.float32(1203.6364), np.float32(1255.7273), np.float32(1307.8181), np.float32(1359.909), np.float32(1412.0), np.float32(1464.091), np.float32(1516.1818), np.float32(1568.2727), np.float32(1620.3636), np.float32(1672.4545), np.float32(1724.5454), np.float32(1776.6364), np.float32(1828.7273), np.float32(1880.8181), np.float32(1932.909), np.float32(1985.0), np.float32(2037.0908), np.float32(2089.1816), np.float32(2141.2727), np.float32(2193.3638), np.float32(2245.4546), np.float32(2297.5454), np.float32(2349.6362), np.float32(2401.7273), np.float32(2453.818), np.float32(2505.909), np.float32(2558.0), np.float32(2610.0908), np.float32(2662.182), np.float32(2714.2727), np.float32(2766.3635), np.float32(2818.4546), np.float32(2870.5454), np.float32(2922.6362), np.float32(2974.7273), np.float32(3026.818), np.float32(3078.909), np.float32(3131.0), np.float32(3183.0908), np.float32(3235.1816), np.float32(3287.2727), np.float32(3339.3635), np.float32(3391.4546), np.float32(3443.5454), np.float32(3495.6362), np.float32(3547.7273), np.float32(3599.818), np.float32(3651.909), np.float32(3704.0), np.float32(3756.0908), np.float32(3808.1816), np.float32(3860.2727), np.float32(3912.3635), np.float32(3964.4546), np.float32(4016.5454), np.float32(4068.6362), np.float32(4120.7275), np.float32(4172.8184), np.float32(4224.909), np.float32(4277.0), np.float32(4329.091), np.float32(4381.1816), np.float32(4433.2725), np.float32(4485.364), np.float32(4537.4546), np.float32(4589.5454), np.float32(4641.636), np.float32(4693.727), np.float32(4745.818), np.float32(4797.909), np.float32(4850.0), np.float32(4902.091), np.float32(4954.1816), np.float32(5006.2725), np.float32(5058.364), np.float32(5110.4546), np.float32(5162.5454), np.float32(5214.636), np.float32(5266.727), np.float32(5318.818), np.float32(5370.909), np.float32(5423.0)]","[np.float32(158.0), np.float32(182.38383), np.float32(206.76767), np.float32(231.15152), np.float32(255.53535), np.float32(279.9192), np.float32(304.30304), np.float32(328.6869), np.float32(353.0707), np.float32(377.45453), np.float32(401.83838), np.float32(426.22223), np.float32(450.60608), np.float32(474.9899), np.float32(499.37375), np.float32(523.75757), np.float32(548.1414), np.float32(572.52527), np.float32(596.90906), np.float32(621.29297), np.float32(645.67676), np.float32(670.0606), np.float32(694.44446), np.float32(718.8283), np.float32(743.21216), np.float32(767.59595), np.float32(791.9798), np.float32(816.36365), np.float32(840.7475), np.float32(865.13135), np.float32(889.51514), np.float32(913.899), np.float32(938.28284), np.float32(962.6667), np.float32(987.05054), np.float32(1011.4343), np.float32(1035.8181), np.float32(1060.202), np.float32(1084.5859), np.float32(1108.9697), np.float32(1133.3535), np.float32(1157.7373), np.float32(1182.1212), np.float32(1206.505), np.float32(1230.8889), np.float32(1255.2727), np.float32(1279.6566), np.float32(1304.0404), np.float32(1328.4243), np.float32(1352.8081), np.float32(1377.1919), np.float32(1401.5758), np.float32(1425.9596), np.float32(1450.3435), np.float32(1474.7273), np.float32(1499.1111), np.float32(1523.495), np.float32(1547.8788), np.float32(1572.2627), np.float32(1596.6465), np.float32(1621.0303), np.float32(1645.4142), np.float32(1669.798), np.float32(1694.1819), np.float32(1718.5657), np.float32(1742.9495), np.float32(1767.3334), np.float32(1791.7172), np.float32(1816.1011), np.float32(1840.4849), np.float32(1864.8687), np.float32(1889.2526), np.float32(1913.6364), np.float32(1938.0203), np.float32(1962.404), np.float32(1986.7878), np.float32(2011.1718), np.float32(2035.5555), np.float32(2059.9395), np.float32(2084.3232), np.float32(2108.707), np.float32(2133.0908), np.float32(2157.4746), np.float32(2181.8586), np.float32(2206.2424), np.float32(2230.6262), np.float32(2255.01), np.float32(2279.394), np.float32(2303.7778), np.float32(2328.1616), np.float32(2352.5454), np.float32(2376.9292), np.float32(2401.3132), np.float32(2425.697), np.float32(2450.0808), np.float32(2474.4646), np.float32(2498.8486), np.float32(2523.2324), np.float32(2547.6162), np.float32(2572.0)]","[np.float32(365.0), np.float32(400.25757), np.float32(435.51514), np.float32(470.77274), np.float32(506.0303), np.float32(541.28784), np.float32(576.5455), np.float32(611.80304), np.float32(647.0606), np.float32(682.3182), np.float32(717.57574), np.float32(752.8334), np.float32(788.09094), np.float32(823.3485), np.float32(858.6061), np.float32(893.86365), np.float32(929.1212), np.float32(964.3788), np.float32(999.63635), np.float32(1034.8939), np.float32(1070.1515), np.float32(1105.4092), np.float32(1140.6667), np.float32(1175.9243), np.float32(1211.1819), np.float32(1246.4395), np.float32(1281.697), np.float32(1316.9546), np.float32(1352.2122), np.float32(1387.4697), np.float32(1422.7273), np.float32(1457.9849), np.float32(1493.2424), np.float32(1528.5), np.float32(1563.7576), np.float32(1599.0151), np.float32(1634.2727), np.float32(1669.5303), np.float32(1704.7878), np.float32(1740.0454), np.float32(1775.303), np.float32(1810.5607), np.float32(1845.8182), np.float32(1881.0758), np.float32(1916.3334), np.float32(1951.591), np.float32(1986.8485), np.float32(2022.1061), np.float32(2057.3638), np.float32(2092.621), np.float32(2127.879), np.float32(2163.1362), np.float32(2198.394), np.float32(2233.6514), np.float32(2268.9092), np.float32(2304.1665), np.float32(2339.4243), np.float32(2374.682), np.float32(2409.9395), np.float32(2445.197), np.float32(2480.4546), np.float32(2515.7122), np.float32(2550.9697), np.float32(2586.2273), np.float32(2621.4849), np.float32(2656.7424), np.float32(2692.0), np.float32(2727.2576), np.float32(2762.5151), np.float32(2797.7727), np.float32(2833.0303), np.float32(2868.2878), np.float32(2903.5454), np.float32(2938.803), np.float32(2974.0605), np.float32(3009.318), np.float32(3044.5757), np.float32(3079.8333), np.float32(3115.0908), np.float32(3150.3484), np.float32(3185.606), np.float32(3220.8638), np.float32(3256.1213), np.float32(3291.379), np.float32(3326.6365), np.float32(3361.894), np.float32(3397.1516), np.float32(3432.4092), np.float32(3467.6667), np.float32(3502.9243), np.float32(3538.182), np.float32(3573.4395), np.float32(3608.697), np.float32(3643.9546), np.float32(3679.2122), np.float32(3714.4697), np.float32(3749.7273), np.float32(3784.9849), np.float32(3820.2424), np.float32(3855.5)]","[np.float32(160.0), np.float32(187.62122), np.float32(215.24243), np.float32(242.86363), np.float32(270.48486), np.float32(298.10608), np.float32(325.72726), np.float32(353.34848), np.float32(380.9697), np.float32(408.5909), np.float32(436.21213), np.float32(463.83334), np.float32(491.45453), np.float32(519.07574), np.float32(546.69696), np.float32(574.3182), np.float32(601.9394), np.float32(629.5606), np.float32(657.1818), np.float32(684.80304), np.float32(712.42426), np.float32(740.0455), np.float32(767.6667), np.float32(795.2879), np.float32(822.90906), np.float32(850.5303), np.float32(878.1515), np.float32(905.7727), np.float32(933.3939), np.float32(961.01514), np.float32(988.63635), np.float32(1016.25757), np.float32(1043.8788), np.float32(1071.5), np.float32(1099.1212), np.float32(1126.7424), np.float32(1154.3636), np.float32(1181.9849), np.float32(1209.6061), np.float32(1237.2273), np.float32(1264.8485), np.float32(1292.4697), np.float32(1320.091), np.float32(1347.7122), np.float32(1375.3334), np.float32(1402.9546), np.float32(1430.5758), np.float32(1458.197), np.float32(1485.8181), np.float32(1513.4393), np.float32(1541.0605), np.float32(1568.6818), np.float32(1596.303), np.float32(1623.9242), np.float32(1651.5454), np.float32(1679.1666), np.float32(1706.7878), np.float32(1734.409), np.float32(1762.0303), np.float32(1789.6515), np.float32(1817.2727), np.float32(1844.8939), np.float32(1872.5151), np.float32(1900.1364), np.float32(1927.7576), np.float32(1955.3788), np.float32(1983.0), np.float32(2010.6212), np.float32(2038.2424), np.float32(2065.8638), np.float32(2093.4849), np.float32(2121.106), np.float32(2148.7273), np.float32(2176.3486), np.float32(2203.9697), np.float32(2231.5908), np.float32(2259.2122), np.float32(2286.8333), np.float32(2314.4546), np.float32(2342.0757), np.float32(2369.697), np.float32(2397.318), np.float32(2424.9395), np.float32(2452.5605), np.float32(2480.182), np.float32(2507.803), np.float32(2535.4243), np.float32(2563.0454), np.float32(2590.6667), np.float32(2618.2878), np.float32(2645.9092), np.float32(2673.5303), np.float32(2701.1516), np.float32(2728.7727), np.float32(2756.394), np.float32(2784.0151), np.float32(2811.6362), np.float32(2839.2576), np.float32(2866.8787), np.float32(2894.5)]","[np.float32(524.0), np.float32(554.88635), np.float32(585.7727), np.float32(616.65906), np.float32(647.5455), np.float32(678.4318), np.float32(709.3182), np.float32(740.2045), np.float32(771.09094), np.float32(801.9773), np.float32(832.86365), np.float32(863.75), np.float32(894.63635), np.float32(925.5227), np.float32(956.40906), np.float32(987.2955), np.float32(1018.1818), np.float32(1049.0681), np.float32(1079.9546), np.float32(1110.841), np.float32(1141.7273), np.float32(1172.6136), np.float32(1203.5), np.float32(1234.3864), np.float32(1265.2727), np.float32(1296.1592), np.float32(1327.0454), np.float32(1357.9319), np.float32(1388.8181), np.float32(1419.7046), np.float32(1450.591), np.float32(1481.4773), np.float32(1512.3636), np.float32(1543.25), np.float32(1574.1364), np.float32(1605.0227), np.float32(1635.909), np.float32(1666.7954), np.float32(1697.6819), np.float32(1728.5682), np.float32(1759.4546), np.float32(1790.341), np.float32(1821.2273), np.float32(1852.1136), np.float32(1883.0), np.float32(1913.8864), np.float32(1944.7727), np.float32(1975.659), np.float32(2006.5454), np.float32(2037.4319), np.float32(2068.3184), np.float32(2099.2046), np.float32(2130.0908), np.float32(2160.9773), np.float32(2191.8638), np.float32(2222.75), np.float32(2253.6362), np.float32(2284.5227), np.float32(2315.4092), np.float32(2346.2954), np.float32(2377.182), np.float32(2408.0684), np.float32(2438.9546), np.float32(2469.8408), np.float32(2500.7273), np.float32(2531.6138), np.float32(2562.5), np.float32(2593.3865), np.float32(2624.2727), np.float32(2655.1592), np.float32(2686.0454), np.float32(2716.932), np.float32(2747.818), np.float32(2778.7046), np.float32(2809.5908), np.float32(2840.4773), np.float32(2871.3638), np.float32(2902.25), np.float32(2933.1365), np.float32(2964.0227), np.float32(2994.9092), np.float32(3025.7954), np.float32(3056.682), np.float32(3087.568), np.float32(3118.4546), np.float32(3149.3408), np.float32(3180.2273), np.float32(3211.1138), np.float32(3242.0), np.float32(3272.8865), np.float32(3303.7727), np.float32(3334.6592), np.float32(3365.5454), np.float32(3396.432), np.float32(3427.318), np.float32(3458.2046), np.float32(3489.0908), np.float32(3519.9773), np.float32(3550.8638), np.float32(3581.75)]"
