params,mean_concordance,std_concordance,split0_c_index,split1_c_index,split2_c_index,split3_c_index,split4_c_index,split5_c_index,split6_c_index,split7_c_index,split8_c_index
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 0.001}",0.7543029996383113,0.11496575661588337,0.8993288590604027,0.722972972972973,0.6785714285714286,0.704225352112676,0.5673758865248227,0.6233766233766234,0.86875,0.8741258741258742,0.85
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.7322612165133628,0.12524808102155996,0.8657718120805369,0.777027027027027,0.6642857142857143,0.647887323943662,0.7304964539007093,0.45454545454545453,0.8375,0.7342657342657343,0.8785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.7680807654378715,0.12679820283094292,0.8657718120805369,0.8445945945945946,0.6214285714285714,0.795774647887324,0.6382978723404256,0.538961038961039,0.80625,0.9230769230769231,0.8785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 0.001}",0.764809537194863,0.09251617610899514,0.8187919463087249,0.8581081081081081,0.6357142857142857,0.704225352112676,0.624113475177305,0.7077922077922078,0.825,0.8881118881118881,0.8214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.7328057984184482,0.11303079987754966,0.8657718120805369,0.7972972972972973,0.7428571428571429,0.6408450704225352,0.5815602836879432,0.5454545454545454,0.7875,0.7482517482517482,0.8857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 1e-05}",0.7455198406841993,0.08711047183833431,0.7919463087248322,0.8581081081081081,0.6357142857142857,0.6830985915492958,0.6666666666666666,0.6233766233766234,0.81875,0.8391608391608392,0.7928571428571428
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.0005, 'weight_decay': 0.001}",0.7110720259009322,0.121226451026334,0.785234899328859,0.7702702702702703,0.6357142857142857,0.7112676056338029,0.6666666666666666,0.4155844155844156,0.775,0.8041958041958042,0.8357142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.0005, 'weight_decay': 0.0001}",0.7018268526090123,0.11106690236689382,0.87248322147651,0.7162162162162162,0.6357142857142857,0.6690140845070423,0.6312056737588653,0.538961038961039,0.6,0.8671328671328671,0.7857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.0005, 'weight_decay': 1e-05}",0.7504629083827535,0.07841454689314904,0.8053691275167785,0.8108108108108109,0.6928571428571428,0.6549295774647887,0.6028368794326241,0.7337662337662337,0.8,0.8321678321678322,0.8214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.01, 'weight_decay': 0.001}",0.7742407357587999,0.10038306624640868,0.8926174496644296,0.8108108108108109,0.6714285714285714,0.6830985915492958,0.723404255319149,0.6038961038961039,0.84375,0.8391608391608392,0.9
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.01, 'weight_decay': 0.0001}",0.7783580995198425,0.11680441917266267,0.825503355704698,0.8986486486486487,0.6642857142857143,0.704225352112676,0.5886524822695035,0.6688311688311688,0.83125,0.8881118881118881,0.9357142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.01, 'weight_decay': 1e-05}",0.7566130123541635,0.11717852960931835,0.8791946308724832,0.7567567567567568,0.6571428571428571,0.647887323943662,0.7092198581560284,0.5454545454545454,0.875,0.8531468531468531,0.8857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.001, 'weight_decay': 0.001}",0.7317688457116002,0.13043593090020605,0.8791946308724832,0.777027027027027,0.7,0.676056338028169,0.6099290780141844,0.45454545454545453,0.80625,0.7972027972027972,0.8857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.001, 'weight_decay': 0.0001}",0.7498514149290829,0.11391706190791927,0.8120805369127517,0.8581081081081081,0.6571428571428571,0.7394366197183099,0.6099290780141844,0.5454545454545454,0.7875,0.8461538461538461,0.8928571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.001, 'weight_decay': 1e-05}",0.7337308390406988,0.11653201091209968,0.7718120805369127,0.7702702702702703,0.65,0.7535211267605634,0.6170212765957447,0.5,0.84375,0.7972027972027972,0.9
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.0005, 'weight_decay': 0.001}",0.7408287905505271,0.11968570087467537,0.8993288590604027,0.75,0.5642857142857143,0.6619718309859155,0.6666666666666666,0.5844155844155844,0.83125,0.8881118881118881,0.8214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.0005, 'weight_decay': 0.0001}",0.7810910897692241,0.11391476923544477,0.8993288590604027,0.7905405405405406,0.65,0.7183098591549296,0.8156028368794326,0.5454545454545454,0.84375,0.8811188811188811,0.8857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.0005, 'weight_decay': 1e-05}",0.7600798147177164,0.09183108716572799,0.8120805369127517,0.8378378378378378,0.7857142857142857,0.7183098591549296,0.624113475177305,0.5909090909090909,0.775,0.8181818181818182,0.8785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.01, 'weight_decay': 0.001}",0.7629965184237825,0.10742564637360086,0.8926174496644296,0.7297297297297297,0.6357142857142857,0.7746478873239436,0.75177304964539,0.551948051948052,0.86875,0.7832167832167832,0.8785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.7820658287226689,0.11590238821848026,0.8859060402684564,0.8378378378378378,0.65,0.8098591549295775,0.6808510638297872,0.551948051948052,0.8625,0.8811188811188811,0.8785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.01, 'weight_decay': 1e-05}",0.7562323578348652,0.12351330253714668,0.87248322147651,0.8581081081081081,0.6214285714285714,0.676056338028169,0.6950354609929078,0.5454545454545454,0.7625,0.8321678321678322,0.9428571428571428
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.001, 'weight_decay': 0.001}",0.7515928066560794,0.10931827350210808,0.8322147651006712,0.8513513513513513,0.6928571428571428,0.6267605633802817,0.624113475177305,0.6103896103896104,0.775,0.9230769230769231,0.8285714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.7330427769420088,0.10019798840217797,0.825503355704698,0.8108108108108109,0.6357142857142857,0.6619718309859155,0.5815602836879432,0.6298701298701299,0.75625,0.8671328671328671,0.8285714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.001, 'weight_decay': 1e-05}",0.7554980675431067,0.08596546160772249,0.8389261744966443,0.777027027027027,0.7214285714285714,0.7394366197183099,0.6312056737588653,0.6168831168831169,0.75,0.8531468531468531,0.8714285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.0005, 'weight_decay': 0.001}",0.7227929647603033,0.13760210615302285,0.8590604026845637,0.8108108108108109,0.7142857142857143,0.5985915492957746,0.5815602836879432,0.461038961038961,0.76875,0.8181818181818182,0.8928571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6910388818509559,0.15404735922707216,0.8322147651006712,0.7837837837837838,0.5928571428571429,0.6197183098591549,0.6453900709219859,0.34415584415584416,0.78125,0.7342657342657343,0.8857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 64, 'lr': 0.0005, 'weight_decay': 1e-05}",0.7579530620433865,0.0917721465582813,0.8657718120805369,0.777027027027027,0.75,0.6971830985915493,0.6028368794326241,0.6233766233766234,0.8375,0.8321678321678322,0.8357142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 0.001}",0.7687194821441989,0.11008533835263211,0.8926174496644296,0.7905405405405406,0.6285714285714286,0.6971830985915493,0.5886524822695035,0.7077922077922078,0.88125,0.8461538461538461,0.8857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.7583886394832232,0.09970881382247232,0.8859060402684564,0.7162162162162162,0.6428571428571429,0.7253521126760564,0.723404255319149,0.5844155844155844,0.84375,0.8321678321678322,0.8714285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.7721778860957393,0.1370041456439139,0.8859060402684564,0.7905405405405406,0.65,0.7183098591549296,0.6312056737588653,0.538961038961039,0.8625,0.965034965034965,0.9071428571428571
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 0.001}",0.7232478481087352,0.18493593882394319,0.8926174496644296,0.7972972972972973,0.7357142857142858,0.6971830985915493,0.6382978723404256,0.24675324675324675,0.86875,0.8111888111888111,0.8214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.7352173659793709,0.1336631734475965,0.785234899328859,0.8648648648648649,0.7142857142857143,0.6619718309859155,0.6666666666666666,0.43506493506493504,0.75625,0.8111888111888111,0.9214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 1e-05}",0.7529635772733927,0.10686959300143158,0.8523489932885906,0.8040540540540541,0.6928571428571428,0.6408450704225352,0.6524822695035462,0.5909090909090909,0.76875,0.8601398601398601,0.9142857142857143
