params,mean_concordance,std_concordance,split0_c_index,split1_c_index,split2_c_index,split3_c_index,split4_c_index,split5_c_index,split6_c_index,split7_c_index,split8_c_index
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.571539250620526,0.15311256830586467,0.8211920529801324,0.6040268456375839,0.7612903225806451,0.460431654676259,0.47794117647058826,0.3644067796610169,0.37777777777777777,0.6619718309859155,0.6148148148148148
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.5776163003629083,0.169927735173349,0.3973509933774834,0.33557046979865773,0.7870967741935484,0.33093525179856115,0.6176470588235294,0.6864406779661016,0.5703703703703704,0.7323943661971831,0.7407407407407407
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.5962807795206494,0.13672642909564817,0.7086092715231788,0.3221476510067114,0.6709677419354839,0.6115107913669064,0.6176470588235294,0.8389830508474576,0.5333333333333333,0.49295774647887325,0.5703703703703704
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.001, 'weight_decay': 1e-05}",0.5741009703591728,0.13826811306895206,0.5629139072847682,0.7114093959731543,0.47096774193548385,0.2949640287769784,0.7794117647058824,0.4745762711864407,0.6814814814814815,0.5985915492957746,0.5925925925925926
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.0005, 'weight_decay': 0.0001}",0.5530353743129378,0.1563358124882866,0.6026490066225165,0.738255033557047,0.5741935483870968,0.4460431654676259,0.5808823529411765,0.6779661016949152,0.725925925925926,0.39436619718309857,0.23703703703703705
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 16, 'lr': 0.0005, 'weight_decay': 1e-05}",0.4855681198310617,0.1866519451378092,0.40397350993377484,0.7315436241610739,0.5225806451612903,0.5971223021582733,0.4338235294117647,0.2796610169491525,0.8,0.4014084507042254,0.2
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.01, 'weight_decay': 0.0001}",0.5425109754628903,0.15353912431916933,0.2781456953642384,0.40939597315436244,0.5548387096774193,0.6834532374100719,0.7426470588235294,0.7711864406779662,0.4888888888888889,0.45774647887323944,0.4962962962962963
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.01, 'weight_decay': 1e-05}",0.5002218249279591,0.11661104063767723,0.3708609271523179,0.5704697986577181,0.5935483870967742,0.697841726618705,0.5882352941176471,0.4915254237288136,0.35555555555555557,0.34507042253521125,0.4888888888888889
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.001, 'weight_decay': 0.0001}",0.5037175211921241,0.1375494925896479,0.45695364238410596,0.6375838926174496,0.4,0.34532374100719426,0.6176470588235294,0.6101694915254238,0.7185185185185186,0.3028169014084507,0.4444444444444444
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 64, 'hidden2': 32, 'lr': 0.001, 'weight_decay': 1e-05}",0.5219569787426369,0.16919745276843784,0.5165562913907285,0.40268456375838924,0.8193548387096774,0.5467625899280576,0.4117647058823529,0.8220338983050848,0.4074074074074074,0.4154929577464789,0.35555555555555557
