feature,mean_abs_shap
hsa-mir-199a-2,0.02630757500345816
hsa-mir-509-2,0.026172781800190035
hsa-mir-1323,0.026147125476528383
hsa-mir-210,0.026056366009303694
hsa-mir-20a,0.02605387000997021
hsa-mir-7705,0.025941971863522498
hsa-mir-29b-1,0.02590260729605464
hsa-mir-449a,0.025801121240625512
hsa-mir-199a-1,0.025712609307236338
hsa-mir-6840,0.025591634731265175
hsa-mir-4444-1,0.02558701033243027
hsa-mir-520a,0.025494258699238607
hsa-mir-509-3,0.025469170311623334
hsa-mir-518f,0.02544868472678792
hsa-mir-615,0.025368590242996102
hsa-mir-520c,0.025353701169328433
hsa-mir-516b-2,0.025334056646869645
hsa-mir-105-2,0.02533306764364983
hsa-mir-190b,0.02532924828334983
hsa-mir-135a-1,0.025313552789525184
hsa-mir-451a,0.025253328449795883
hsa-let-7f-2,0.0252362455462189
hsa-mir-7-3,0.025221541703782387
hsa-mir-6871,0.025197862243877326
hsa-mir-520e,0.025129060841285297
hsa-mir-378d-2,0.025087977016132634
hsa-mir-3607,0.025079092312197772
hsa-mir-30c-2,0.025078275081038943
hsa-mir-105-1,0.025049956162736444
hsa-mir-24-2,0.025042431908220544
hsa-let-7f-1,0.02503923276493277
hsa-mir-660,0.02502988351722203
hsa-mir-30c-1,0.025029264198464456
hsa-mir-5690,0.025016225757740894
hsa-mir-24-1,0.02494446859548318
hsa-mir-520g,0.024925108930629297
hsa-let-7b,0.024920067835445238
hsa-mir-135a-2,0.024913703137895347
hsa-mir-449c,0.02489362055931533
hsa-mir-26b,0.024807979197822922
hsa-mir-887,0.02480774949349872
hsa-mir-519c,0.024750358664460705
hsa-mir-516b-1,0.02470176884021547
hsa-mir-1-1,0.02467799987854121
hsa-mir-1-2,0.02467564153687995
hsa-mir-1226,0.02466414603645203
hsa-mir-2355,0.024660814657257814
hsa-mir-767,0.02463972128612865
hsa-mir-520f,0.02461877074593718
hsa-mir-6132,0.024471465409090058
hsa-mir-152,0.024437020948744052
hsa-mir-520d,0.02435429928939172
hsa-mir-200c,0.02420538526964789
hsa-mir-506,0.024170451956918672
hsa-mir-3913-2,0.024169257460069052
hsa-mir-4763,0.024125294043281766
hsa-mir-338,0.02410869106944313
hsa-mir-518a-1,0.0241018617031836
hsa-mir-107,0.024097465632128136
hsa-mir-33b,0.024079128896932867
hsa-mir-515-2,0.024076792707896262
hsa-mir-363,0.024034016235606484
hsa-mir-4724,0.024030915438191303
hsa-mir-4536-1,0.02400366345527521
hsa-mir-200b,0.023999122062114464
hsa-mir-17,0.02397208121867804
hsa-mir-132,0.023953798899026997
hsa-mir-4444-2,0.023944540946215554
hsa-mir-548q,0.023942193900261352
hsa-mir-517c,0.023853816192364038
hsa-mir-597,0.023850351292768524
hsa-mir-191,0.023847946107848485
hsa-mir-3117,0.023764316474987425
hsa-mir-137,0.023763556342946093
hsa-mir-520b,0.02374236027927728
hsa-mir-30e,0.02374095670409139
hsa-mir-93,0.02372709374436968
hsa-mir-450a-2,0.023721331434231753
hsa-mir-521-1,0.023712058059813978
hsa-mir-148b,0.02369533172438137
hsa-mir-584,0.02367777474376921
hsa-mir-374a,0.023666033466312426
hsa-mir-548f-1,0.02366474078548313
hsa-mir-27a,0.023651048143137093
hsa-mir-140,0.023645651597762312
hsa-mir-4661,0.023632364071223776
hsa-mir-6832,0.023590084151758502
hsa-mir-4491,0.02358584286052301
hsa-mir-143,0.023578143683588546
hsa-mir-6741,0.02356215491515753
hsa-mir-30a,0.02355783882560486
hsa-mir-518a-2,0.023540647439585467
hsa-mir-29a,0.023506715590766104
hsa-mir-342,0.02346119073028392
hsa-mir-3928,0.023406413179677763
hsa-mir-378c,0.02338066858583871
hsa-mir-4654,0.023380253283130297
hsa-mir-195,0.023363562099287145
hsa-mir-1285-1,0.023347224793339817
hsa-mir-504,0.023347077968471148
hsa-mir-203a,0.023342760272300794
hsa-mir-144,0.023331626055122436
hsa-mir-4668,0.023324916157673816
hsa-mir-130a,0.023321684148196544
hsa-mir-6837,0.023304671528457655
hsa-mir-106a,0.02328624333477507
hsa-mir-5703,0.023277303335702267
hsa-mir-5694,0.023276269506102124
hsa-mir-515-1,0.0232686240074904
hsa-mir-150,0.02325708371071649
hsa-mir-429,0.023255365344430737
hsa-mir-20b,0.023253091967074938
hsa-mir-320d-1,0.02323793923041378
hsa-mir-4680,0.023198327503005732
hsa-mir-940,0.023190899048203956
hsa-mir-4451,0.023179692038603796
hsa-mir-3178,0.023176276995565615
hsa-mir-3622a,0.02317462786063696
hsa-mir-3619,0.023155149486851562
hsa-mir-7-2,0.023152566349414965
hsa-mir-6720,0.023149617854903663
hsa-mir-7155,0.02312017589601792
hsa-mir-488,0.02306658475223026
hsa-mir-187,0.023016998744413306
hsa-mir-214,0.023009476107011005
hsa-mir-139,0.022968074714944112
hsa-mir-148a,0.022935062328352716
hsa-mir-133a-1,0.022930992583809758
hsa-mir-1224,0.022886090735534596
hsa-mir-133b,0.022882737092215878
hsa-mir-532,0.022864788148204866
hsa-mir-204,0.022829681246225846
hsa-mir-153-1,0.022774627678387675
hsa-mir-1283-2,0.02276793929778261
hsa-mir-424,0.02272387936597444
hsa-mir-527,0.022720179940981605
hsa-mir-1914,0.02271534526817378
hsa-mir-320a,0.022712033628262674
hsa-mir-4802,0.022701314558403147
hsa-mir-96,0.02269695198785638
hsa-mir-330,0.022696931544138793
hsa-mir-492,0.022696138948193705
hsa-mir-125a,0.02269310311514482
hsa-mir-378a,0.022672045696889784
hsa-mir-185,0.02267101222190409
hsa-mir-3653,0.022644689130674314
hsa-mir-126,0.022634632485429056
hsa-mir-3130-2,0.022625710652081646
hsa-mir-15a,0.02259744202704872
hsa-mir-4461,0.022596202155298586
hsa-mir-497,0.022586619953837463
hsa-mir-3198-2,0.022582413879446008
hsa-mir-4664,0.02257439764463093
hsa-mir-450a-1,0.02257281484948883
hsa-mir-215,0.022569049912781258
hsa-mir-653,0.022541150087610668
hsa-mir-4999,0.022540683009829754
hsa-mir-361,0.022539529615044008
hsa-mir-3677,0.022535397510826092
hsa-mir-138-1,0.022519200728265784
hsa-mir-664b,0.0225103110289612
hsa-mir-374c,0.0224620715935997
hsa-mir-523,0.022457002879144556
hsa-mir-4522,0.022452099301350868
hsa-mir-605,0.022452072187568818
hsa-mir-5091,0.022449207342738774
hsa-mir-320b-1,0.022449047893788994
hsa-mir-3188,0.02244705838691282
hsa-mir-3130-1,0.022406566048960727
hsa-mir-1283-1,0.02237374797973242
hsa-mir-34c,0.022359028886294697
hsa-mir-616,0.022353149918309577
hsa-mir-153-2,0.022346217585209983
hsa-mir-21,0.02232721038145569
hsa-mir-95,0.02232183736377215
hsa-mir-6815,0.02231400659571907
hsa-mir-4754,0.022309191407266032
hsa-mir-518e,0.022273146681818873
hsa-mir-592,0.02222523534143734
hsa-mir-4756,0.02219755414379054
hsa-mir-3605,0.022193579749290218
hsa-mir-625,0.022174358557989386
hsa-mir-3137,0.022172784693057772
hsa-mir-320b-2,0.02215895853343771
hsa-mir-4484,0.02215645897513166
hsa-mir-6744,0.02215368661066646
hsa-mir-3909,0.022150757627617472
hsa-mir-128-1,0.02214810061764404
hsa-mir-128-2,0.022142955246792315
hsa-mir-425,0.022086131588008255
hsa-mir-1250,0.022068596700806617
hsa-mir-539,0.022062985144353744
hsa-mir-221,0.022044116469392805
hsa-mir-3667,0.022021760721353048
hsa-mir-326,0.022016296670786663
hsa-mir-3618,0.021987867239056377
hsa-mir-212,0.021978630647448653
hsa-mir-141,0.021978520198754768
hsa-mir-519a-2,0.021960287596242283
hsa-mir-452,0.021930724707011302
hsa-mir-4645,0.0219296944384949
hsa-mir-628,0.02192946850268393
hsa-mir-7703,0.02192639797972181
hsa-mir-136,0.021925865912722307
hsa-mir-99b,0.02190513353718954
hsa-mir-147b,0.021898907720571067
hsa-mir-431,0.02187081285021194
hsa-mir-19b-1,0.021859039540943915
hsa-mir-92b,0.021846578088840784
hsa-mir-194-1,0.021845479974384255
hsa-mir-335,0.02183984085737291
hsa-mir-4443,0.02182542485283025
hsa-mir-3183,0.021822474978124444
hsa-mir-205,0.021808384842990337
hsa-mir-5094,0.02177142212217167
hsa-mir-3934,0.02173488102664538
hsa-mir-4434,0.021728673699962526
hsa-mir-301a,0.021704859063920248
hsa-mir-6858,0.021691929979111697
hsa-mir-550a-1,0.021691060482012116
hsa-mir-133a-2,0.021677074823037212
hsa-mir-7974,0.021670041402152757
hsa-mir-489,0.021664132210440404
hsa-mir-149,0.021664023856959563
hsa-mir-3917,0.021640570851307342
hsa-mir-935,0.021614497391117572
hsa-mir-944,0.021603667682001677
hsa-mir-19b-2,0.02159472836422133
hsa-mir-32,0.02159209807111323
hsa-mir-4454,0.021586244155736248
hsa-mir-432,0.0215841224007344
hsa-mir-4753,0.021560429024263354
hsa-mir-1275,0.02155702722519487
hsa-mir-194-2,0.021551261207552224
hsa-mir-9-2,0.021545440882731092
hsa-mir-4675,0.021537053950935085
hsa-mir-6510,0.02153371858793972
hsa-mir-486-2,0.021532409949684635
hsa-mir-486-1,0.021526054308303982
hsa-mir-340,0.021511748253168865
hsa-mir-9-1,0.02147695634093516
hsa-mir-6501,0.021474650356410684
hsa-mir-381,0.021474328800939323
hsa-mir-28,0.02147375360449815
hsa-mir-4652,0.021470304368957485
hsa-mir-6511b-1,0.021462457042170004
pathologic_stage_Stage I,0.021461872904660007
hsa-mir-4787,0.0214606765847326
hsa-mir-1254-1,0.021455911671663577
hsa-mir-545,0.02145569066720635
hsa-mir-9-3,0.02145169908563161
hsa-mir-632,0.021449287721651503
hsa-mir-5588,0.02144829528711479
hsa-mir-1269a,0.02143637056089251
hsa-mir-1245a,0.02142740342170367
hsa-mir-6839,0.021421152758676634
hsa-mir-19a,0.02139553819380005
hsa-mir-5002,0.021393682159474816
hsa-mir-3615,0.021385019397769264
hsa-mir-4523,0.021376587366749796
hsa-mir-485,0.02137016546476941
hsa-mir-1284,0.021343877370544936
hsa-mir-3136,0.021342051163137622
hsa-mir-1278,0.021339821679809533
hsa-mir-4772,0.021328327342236376
hsa-let-7e,0.02132731948576467
hsa-mir-503,0.021327181391375214
hsa-mir-33a,0.02132008693368316
hsa-mir-548ao,0.021316915449782668
hsa-mir-598,0.021315087042847482
hsa-mir-4784,0.021310283819968558
hsa-mir-4662a,0.021305333243686067
hsa-mir-203b,0.021300101207648182
hsa-mir-2276,0.02128515202752568
hsa-mir-6796,0.02128294734950053
hsa-mir-4482,0.021282384593474687
hsa-mir-582,0.021279503963227562
hsa-mir-296,0.02127725788364656
hsa-mir-4646,0.021273325299628457
hsa-mir-6844,0.02126374969658403
hsa-mir-378d-1,0.021255412127981137
hsa-mir-323b,0.021251776415987328
hsa-mir-7-1,0.021217376159104327
hsa-mir-6783,0.021212070907381236
hsa-mir-3613,0.021209653537700456
hsa-mir-1537,0.021190741497310164
hsa-mir-4749,0.02118435608563394
hsa-mir-193a,0.021169184280947356
hsa-mir-6812,0.021167978593820122
hsa-mir-548a-3,0.021152418718748293
hsa-mir-450b,0.02113966692328579
hsa-mir-5003,0.021136276162738627
hsa-mir-4423,0.021130273070608444
hsa-mir-6855,0.021125583329335146
hsa-mir-193b,0.021124742499442843
hsa-mir-934,0.021122214413597695
hsa-mir-320e,0.02111570470133108
hsa-mir-3146,0.02111224966682959
hsa-mir-6772,0.021103950710976704
hsa-mir-2110,0.02109763495410126
hsa-mir-200a,0.02109694279876838
hsa-mir-1909,0.02109073701788514
hsa-mir-223,0.021085312124782797
hsa-mir-874,0.021058705020996167
hsa-mir-421,0.02105218227974417
hsa-let-7a-2,0.021050175843529362
hsa-let-7a-1,0.021046988826915934
hsa-mir-138-2,0.021039373466721356
hsa-mir-4758,0.021036863754802352
hsa-mir-1276,0.021036202905985697
hsa-mir-1304,0.021027323995193033
hsa-mir-548o,0.021016475881629453
hsa-mir-3922,0.021014292569444242
hsa-let-7a-3,0.020995612806245286
hsa-mir-6736,0.02099340694858979
hsa-mir-574,0.020982703413207005
hsa-mir-142,0.020976404163506296
hsa-mir-454,0.020971650212397188
hsa-mir-382,0.020958381991740285
hsa-mir-222,0.020947907258110403
hsa-mir-664a,0.02094505542269654
hsa-mir-218-1,0.020934358317078947
hsa-mir-612,0.020925434693755796
hsa-mir-548ai,0.020919690117243074
hsa-mir-372,0.02090845520492585
hsa-mir-151a,0.020907106379335176
hsa-mir-1251,0.020879628330332953
hsa-mir-766,0.020876578842327576
hsa-mir-3173,0.020875598627695714
hsa-mir-4726,0.020848634607902445
hsa-mir-6728,0.02084099849536991
hsa-mir-542,0.020811315969185444
hsa-let-7g,0.020804134616673006
hsa-mir-6798,0.020799896940497293
hsa-mir-2278,0.020798539411654993
hsa-mir-491,0.02078338480759514
hsa-mir-4714,0.020777604285185446
hsa-mir-588,0.02076944626339972
hsa-mir-1538,0.02076925977591627
hsa-mir-6842,0.020761942563762716
hsa-mir-3192,0.02075918452286484
hsa-mir-224,0.020745131306151948
hsa-mir-7846,0.020744156382918936
hsa-mir-3154,0.020736022250167206
hsa-mir-551b,0.020726770494420736
hsa-mir-3682,0.020715502482455968
hsa-mir-516a-2,0.020714230800959306
hsa-mir-5687,0.020704415050609538
hsa-mir-4469,0.020699597666704136
hsa-mir-5706,0.020692382318322045
hsa-mir-4422,0.020692330285004792
hsa-mir-548v,0.02068103464639365
hsa-mir-124-1,0.020670180870436847
hsa-mir-1248,0.020669362736465212
hsa-mir-7112,0.020657499361174836
hsa-mir-3115,0.020654835254320332
hsa-mir-548d-2,0.02064415056106193
hsa-mir-3616,0.020636457055022893
hsa-mir-6507,0.020622605958920515
hsa-mir-18b,0.02061717555784915
hsa-mir-6503,0.02061586605042141
hsa-mir-4517,0.020615855510177812
hsa-mir-4687,0.02058712954355272
hsa-mir-573,0.020585886131188665
hsa-mir-3662,0.020583629986493417
hsa-mir-100,0.020581140515668544
hsa-mir-6806,0.020548577011612033
hsa-mir-151b,0.020538101233123184
hsa-mir-548o-2,0.020535429561224054
hsa-mir-6511b-2,0.02052722909006495
hsa-mir-98,0.020521039164375258
hsa-mir-7702,0.020518351307908772
hsa-mir-937,0.020516008325676557
hsa-mir-6735,0.020511034477244065
hsa-mir-6868,0.020490796025656875
hsa-mir-3942,0.020486986984886133
hsa-mir-3679,0.02047470476672463
hsa-mir-6773,0.02047370816509332
hsa-mir-4470,0.02045391428928621
hsa-mir-627,0.020449201548078482
hsa-mir-4647,0.020446584052536885
hsa-mir-412,0.020436127580393985
hsa-mir-3064,0.02042514068534286
hsa-mir-135b,0.020420528090843035
hsa-mir-550a-3,0.020416655922986287
hsa-mir-6854,0.02040458608465715
hsa-mir-1291,0.02038511015591785
hsa-mir-4790,0.020379321705685596
hsa-mir-5571,0.020371247882902763
hsa-mir-4707,0.02037054655451298
hsa-mir-218-2,0.02036299442900446
hsa-mir-5000,0.020359118606113585
hsa-mir-192,0.02035650964404736
hsa-mir-499a,0.02035134021496236
hsa-mir-320c-2,0.020345485641497227
hsa-mir-4791,0.020345145166756874
hsa-mir-4755,0.020335526367984597
hsa-mir-675,0.0203283492552348
hsa-mir-6781,0.020327600255202506
hsa-mir-3664,0.020317147450942253
hsa-mir-4665,0.020313489193989752
hsa-mir-4691,0.02031013094025715
hsa-mir-4676,0.020286701329523857
hsa-mir-1181,0.020278413869565404
hsa-mir-3620,0.020269981355966683
hsa-mir-1915,0.02026454242015
hsa-mir-522,0.02025806673161351
hsa-mir-550a-2,0.0202241781030781
hsa-let-7c,0.020209615516256114
hsa-mir-4638,0.020192913910980527
hsa-mir-3654,0.02017650457372737
hsa-mir-2115,0.020171483617474582
hsa-mir-374b,0.020169139859514417
hsa-mir-760,0.020143059694101018
hsa-mir-3940,0.02013575897448114
hsa-mir-502,0.020120733552802948
hsa-mir-618,0.020117768658651083
hsa-mir-7114,0.020117086656265427
hsa-mir-423,0.020098611557141224
hsa-mir-6733,0.020080801324278395
hsa-mir-6516,0.020074116589353364
hsa-mir-5581,0.02007153513941548
hsa-mir-7641-1,0.02007100391404484
hsa-mir-3939,0.02006859247839692
hsa-mir-4732,0.020067427930241532
hsa-mir-3074,0.020055237447676514
hsa-mir-99a,0.02005061181631048
hsa-mir-3941,0.020049131227447017
hsa-mir-6860,0.020024086107234763
hsa-mir-3158-2,0.02001920258749031
hsa-mir-202,0.020013942259162146
hsa-mir-217,0.020013384983236283
hsa-mir-889,0.020006548867767315
hsa-mir-3614,0.019985760754955773
hsa-mir-642a,0.01998284788686368
hsa-mir-4727,0.019973874917492477
hsa-mir-4433b,0.019973467731271816
hsa-mir-3655,0.019972172836809004
hsa-mir-3610,0.01997143344572371
hsa-mir-1258,0.019966985645060494
hsa-mir-541,0.019965382949783627
hsa-mir-891a,0.019958242575409787
hsa-mir-4442,0.019957311418643903
hsa-mir-4492,0.019946997130379587
hsa-mir-629,0.019926577899206856
hsa-mir-6761,0.019923617307829534
hsa-mir-3176,0.019919709411312925
hsa-mir-3140,0.01991060511781187
hsa-mir-516a-1,0.019904678668690595
hsa-mir-155,0.019901329385409183
hsa-mir-3158-1,0.019900871350441274
hsa-mir-370,0.0198966207526428
hsa-mir-7110,0.019892117183051908
hsa-mir-1468,0.019891602816947584
hsa-mir-4738,0.01988895291565056
hsa-mir-519a-1,0.019861669762259757
hsa-mir-3161,0.019859465738994744
hsa-mir-1293,0.019847007098062176
hsa-mir-4649,0.019846940854200194
hsa-mir-548j,0.01983756449248798
hsa-mir-6826,0.019829080436778376
hsa-mir-3145,0.01982572619926149
hsa-mir-1229,0.019822824839428075
hsa-mir-4745,0.019818006042727713
hsa-mir-6879,0.019809735178222113
hsa-mir-6777,0.019802731218273487
hsa-mir-636,0.01978848135737177
hsa-mir-4473,0.01978413287275295
hsa-mir-3200,0.019782335939296746
hsa-mir-4775,0.01977754881515343
hsa-mir-659,0.019763702507785016
hsa-mir-658,0.019762639743618145
hsa-mir-4446,0.01975950544818483
hsa-mir-559,0.019757312872034322
hsa-mir-6810,0.019753888563837575
hsa-mir-651,0.019732850181078426
hsa-mir-770,0.019711651572258453
hsa-mir-4797,0.019711418964326873
hsa-mir-5008,0.019707878534866184
hsa-mir-145,0.01970703938940362
hsa-mir-31,0.01969381023589867
hsa-mir-4636,0.019689795309957025
hsa-mir-7845,0.019679314903886077
hsa-mir-765,0.019677526691805527
hsa-mir-6766,0.019677255977138288
hsa-mir-7113,0.019670927450352815
hsa-mir-362,0.01966004780711184
hsa-mir-7976,0.019656451593881328
hsa-mir-4683,0.019653046838444183
hsa-mir-561,0.01964917727108046
hsa-mir-4723,0.01964556581759743
hsa-mir-4736,0.01964461426236761
hsa-mir-5683,0.019643979910308883
hsa-mir-4780,0.019642435946083135
hsa-mir-2116,0.0196303675616953
hsa-mir-4453,0.019624436007972444
hsa-mir-5586,0.019616246916844184
hsa-mir-6892,0.019594521034853964
hsa-mir-6767,0.01958050369598655
hsa-mir-3651,0.01957958774488895
hsa-mir-1307,0.019563470517740933
hsa-mir-3919,0.01956308740099212
hsa-mir-6738,0.01956045953667098
hsa-mir-548l,0.019539866844599563
hsa-mir-4795,0.019532203924046726
hsa-mir-758,0.01953168897551136
hsa-mir-10b,0.019526827815258867
hsa-mir-5090,0.019525574735282332
hsa-mir-25,0.01952280627573043
hsa-mir-5699,0.019517573956600108
hsa-mir-6746,0.01951705991038971
hsa-mir-4766,0.019491313278010788
hsa-mir-484,0.01948564303689883
hsa-mir-6748,0.01948443154244665
hsa-mir-4782,0.019481591793920932
hsa-mir-3611,0.019480019460813888
hsa-mir-599,0.019455470726745104
hsa-mir-3680-1,0.019448932332678873
hsa-mir-3199-1,0.0194290370690066
hsa-mir-6797,0.01942857333246246
hsa-mir-548ag-2,0.019419707947598085
hsa-mir-1287,0.019414119952475464
hsa-mir-1254-2,0.019404554924942943
hsa-mir-4521,0.019402145163590498
hsa-mir-346,0.019401035829415277
hsa-mir-345,0.019396328296405387
hsa-mir-3127,0.01937800008929498
hsa-mir-4762,0.019377030337481383
hsa-mir-1292,0.019375145532851922
hsa-mir-493,0.01936006477773435
hsa-mir-6853,0.01931097756545935
hsa-mir-4733,0.019308880417670805
hsa-mir-323a,0.01930638864479527
hsa-mir-2277,0.019302328211019574
hsa-mir-34b,0.0192913861902667
hsa-mir-5695,0.019282869745274128
hsa-mir-4685,0.019267833414342937
hsa-mir-3152,0.01926450180830035
hsa-mir-6786,0.019264184646330673
hsa-mir-4734,0.019262520608859714
hsa-mir-1237,0.019261259726863114
hsa-mir-6726,0.01925421248768051
hsa-mir-6870,0.01924793322139938
hsa-mir-548d-1,0.019240427472956893
hsa-mir-3678,0.019219902010415853
hsa-mir-5092,0.019205235926242268
hsa-mir-4773-1,0.019200104638037924
hsa-mir-549a,0.019199445793099578
hsa-mir-548s,0.01918751282043854
hsa-mir-190a,0.019177980105453893
hsa-mir-6734,0.019172229869229028
hsa-mir-570,0.01916076554631125
hsa-mir-376a-2,0.01914828792640935
hsa-mir-652,0.019147596594090724
hsa-mir-1271,0.019147135072012836
hsa-mir-4640,0.019145301625657172
hsa-mir-643,0.01913198297924257
hsa-mir-1277,0.019117147347141906
hsa-mir-3609,0.019111682588871078
hsa-mir-3166,0.019106689600569788
hsa-mir-4800,0.019103675069525625
hsa-mir-4785,0.019102549164191473
hsa-mir-607,0.01909923115346282
hsa-mir-496,0.019095464054275983
hsa-mir-3174,0.019074259592446293
hsa-mir-409,0.019071207393042612
hsa-mir-219b,0.019071158905808176
hsa-mir-4501,0.019057104655225126
hsa-mir-6875,0.019052763863346093
hsa-mir-3199-2,0.0190522122289613
hsa-mir-6125,0.019046926818242816
hsa-mir-7706,0.019046131286816773
hsa-mir-1976,0.019041703857332174
hsa-mir-3194,0.019033382687053357
hsa-mir-6891,0.019012019104721098
hsa-mir-3652,0.019006625125612943
hsa-mir-1306,0.019003607297747867
hsa-mir-500b,0.01898964800064114
hsa-mir-6499,0.018970109365674157
hsa-mir-501,0.01896535160924929
hsa-mir-410,0.01896484799813846
hsa-mir-3926-1,0.018956978701616074
hsa-mir-3150a,0.01894273814057314
hsa-mir-544a,0.018937840105877287
hsa-mir-6834,0.01893476625770308
hsa-mir-125b-2,0.01892061081800451
hsa-mir-4326,0.01890970283910427
hsa-mir-4658,0.018904838711370428
hsa-mir-6825,0.018898083390525684
hsa-mir-320c-1,0.018893393744093857
hsa-mir-6884,0.018883092749709667
hsa-mir-7844,0.018882646694486117
hsa-mir-4657,0.018881554755053816
hsa-mir-3691,0.018880143260103815
hsa-mir-6087,0.01887672037222884
hsa-mir-4659a,0.01887377450296859
hsa-mir-186,0.018868096119820807
hsa-mir-5089,0.018853333683331405
hsa-mir-125b-1,0.01884805910158045
hsa-mir-331,0.018800568057916602
hsa-mir-4660,0.018800245826514926
hsa-mir-6754,0.018794691442095106
hsa-mir-5691,0.01879358246381962
hsa-mir-3155a,0.0187827495995849
hsa-mir-7152,0.018779405298602656
hsa-mir-4793,0.018772738675027288
hsa-mir-134,0.018770308951193665
hsa-mir-548au,0.018759582277172317
hsa-mir-6764,0.018756814896635755
hsa-mir-4742,0.018755716061064936
hsa-mir-4526,0.018744571283408284
hsa-mir-339,0.018702479210224342
hsa-mir-939,0.018684962632780792
hsa-mir-3065,0.018679494872023625
hsa-mir-1256,0.01866845760080295
hsa-mir-4424,0.018666708575043243
hsa-mir-219a-2,0.018659476023219775
hsa-mir-6784,0.01865354248210805
hsa-mir-129-2,0.01862603126537312
hsa-mir-1247,0.018603188941374117
hsa-mir-5187,0.018595642909845667
hsa-mir-5010,0.018589966367685576
hsa-mir-6852,0.01858532374086905
hsa-mir-4536-2,0.018576371508770465
hsa-mir-4487,0.018562248151054773
hsa-mir-4286,0.01855754268557853
hsa-mir-216b,0.018554869776518806
hsa-mir-552,0.01855362268816004
hsa-mir-4449,0.018545108929945542
hsa-mir-1270,0.01854154734946695
hsa-mir-6749,0.018532847573758626
hsa-mir-1234,0.01853053184801656
hsa-mir-1260b,0.018520028151011513
hsa-mir-4710,0.018513138068621607
hsa-mir-206,0.018504666042534843
hsa-mir-3170,0.018502871686458453
hsa-mir-885,0.0184766163601664
hsa-mir-589,0.018475479631671586
hsa-mir-1243,0.01846598112640027
hsa-mir-1910,0.018463621272033607
hsa-mir-4746,0.018452594947897374
hsa-mir-2114,0.018451399214751356
hsa-mir-4743,0.018407558640755082
hsa-mir-4684,0.01839926024072249
hsa-mir-6747,0.01839442840695376
hsa-mir-324,0.01838006270165603
hsa-mir-301b,0.018365582798929525
hsa-mir-495,0.018362190373281354
hsa-mir-6803,0.018353992120084338
pathologic_stage_Stage IA,0.01835011743482116
hsa-mir-196b,0.018325359418057404
hsa-mir-6779,0.01831536242125009
hsa-mir-6827,0.018309277087475127
hsa-mir-1343,0.018291686620646744
hsa-mir-548t,0.018289435758866938
hsa-mir-5698,0.01828244724268112
hsa-mir-6774,0.018270387323816837
hsa-mir-7156,0.0182674670964372
hsa-mir-7854,0.018255580684885444
hsa-mir-6780b,0.018253933550226795
hsa-mir-1269b,0.018240793396491685
hsa-mir-3191,0.0182166823737775
hsa-mir-1295a,0.018206718014603957
hsa-mir-455,0.01820473038795798
hsa-mir-4741,0.01819913338370872
hsa-mir-3912,0.018159185516029488
hsa-mir-6877,0.0181555429317799
hsa-mir-328,0.018154045565777408
hsa-mir-146a,0.01814652767101787
hsa-mir-6833,0.018144282303888436
hsa-mir-4677,0.0181440712365262
hsa-mir-6895,0.018139496856040587
hsa-mir-556,0.018105669512646153
