split,c_index,brier_score,ibs
0,0.87248322147651,"[0.027082709837682906, 0.027082709837682906, 0.027082709837682906, 0.027082709837682906, 0.0548294464476651, 0.05410113800660109, 0.0533234870883411, 0.05255048587216433, 0.0496782069229872, 0.0496782069229872, 0.0496782069229872, 0.04730889748450906, 0.04730889748450906, 0.04730889748450906, 0.04730889748450906, 0.04730889748450906, 0.04609343492464538, 0.04139285285696835, 0.0403003205576787, 0.03929622368887337, 0.03928680553668893, 0.03928680553668893, 0.03769695644028428, 0.0355010398097734, 0.03463642590380995, 0.033411627725758945, 0.0635663564023886, 0.0625105784123162, 0.06223876162399825, 0.06258717676542119, 0.06802953459747713, 0.06263648972131679, 0.06293333973193901, 0.06293333973193901, 0.06293333973193901, 0.06157938200718676, 0.06216795485750812, 0.0628184827448231, 0.0628184827448231, 0.06423669051104096, 0.06423669051104096, 0.10046483525811205, 0.09842821536211784, 0.09842821536211784, 0.09842821536211784, 0.09689968279202117, 0.09689968279202117, 0.09871066196517067, 0.09871066196517067, 0.09871066196517067, 0.09839014863966034, 0.10248278876098335, 0.07348162059196886, 0.07513277844899588, 0.07701546724825363, 0.07701546724825363, 0.07701546724825363, 0.08534894407866228, 0.09387410411833597, 0.09387410411833597, 0.09387410411833597, 0.09387410411833597, 0.09387410411833597, 0.09969560413573457, 0.10623542783491939, 0.11644382118237598, 0.12680384961412045, 0.12680384961412045, 0.12680384961412045, 0.14228642438087225, 0.14228642438087225, 0.18555849161708937, 0.18555849161708937, 0.20940564870305867, 0.23422075432230058, 0.28342699912440766, 0.2203336987544459, 0.22748913379268246, 0.22748913379268246, 0.22748913379268246, 0.22748913379268246, 0.23459873882418286, 0.23459873882418286, 0.28737765895164946, 0.28737765895164946, 0.28737765895164946, 0.29799643387361985, 0.29799643387361985, 0.29799643387361985, 0.31138350695776473, 0.31138350695776473, 0.31138350695776473, 0.17755494151930762, 0.17755494151930762, 0.04132950247948289, 0.04132950247948289, 0.04132950247948289, 0.04132950247948289, 0.04132950247948289, 0.04132950247948289]",0.11205453905004047
1,0.8445945945945946,"[0.018815374846155523, 0.0399753793990916, 0.0399753793990916, 0.03934061905834883, 0.039403235855173885, 0.039403235855173885, 0.038808207183601354, 0.038257506844260936, 0.06470868087708094, 0.0632053648099328, 0.06336789754841368, 0.06149922858966193, 0.09141207044410049, 0.09071002288748455, 0.09110233153395288, 0.08941236852106259, 0.08863554712952891, 0.08863554712952891, 0.08934406066011488, 0.0897706805546362, 0.08959622348636091, 0.08866791000931269, 0.08866791000931269, 0.08485853240102065, 0.08485853240102065, 0.08569054924906534, 0.08551483176282192, 0.08594052794619243, 0.08728460112125291, 0.08728460112125291, 0.08863665370096162, 0.08871049008664728, 0.08871049008664728, 0.09030095191487866, 0.09030095191487866, 0.09267673546886787, 0.09267673546886787, 0.09576886441551284, 0.0993825145571325, 0.1008478548670311, 0.10242198307132568, 0.10411731001169652, 0.10411731001169652, 0.10411731001169652, 0.10411731001169652, 0.23414932934572466, 0.23414932934572466, 0.23638041637596585, 0.23638041637596585, 0.23638041637596585, 0.2358958980702889, 0.23548055083759906, 0.23548055083759906, 0.19009111446147503, 0.19009111446147503, 0.19009111446147503, 0.19009111446147503, 0.19145789153127168, 0.19145789153127168, 0.3004489153368478, 0.29411277303872935, 0.29411277303872935, 0.2878127633617478, 0.2816884286381758, 0.2692891474418717, 0.2633538155171237, 0.2633538155171237, 0.2633538155171237, 0.2633538155171237, 0.2633538155171237, 0.25730835965131654, 0.25730835965131654, 0.25130664618349263, 0.25130664618349263, 0.24417041570251716, 0.24504009350993253, 0.24504009350993253, 0.24504009350993253, 0.22803341684623485, 0.22803341684623485, 0.22803341684623485, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.21982579200027585, 0.2021311176880928, 0.2021311176880928, 0.2021311176880928, 0.2021311176880928, 0.2021311176880928, 0.2021311176880928]",0.16494210319857766
2,0.7285714285714285,"[0.027910858361156008, 0.02803448198911518, 0.02803448198911518, 0.02841453413023655, 0.029006451430111824, 0.029006451430111824, 0.029006451430111824, 0.029845617169064493, 0.029845617169064493, 0.029845617169064493, 0.029845617169064493, 0.029845617169064493, 0.029845617169064493, 0.031035619141615258, 0.03259314469543027, 0.034567442024358366, 0.035701565781820044, 0.035701565781820044, 0.035701565781820044, 0.035935483071270063, 0.03733173371411768, 0.04127543222380989, 0.043297707397527786, 0.07590744122032668, 0.0762630622484583, 0.07671742444019373, 0.07796066503298785, 0.07969330278575777, 0.08067301653016011, 0.08552278617766705, 0.09030333019487878, 0.09030333019487878, 0.09030333019487878, 0.09030333019487878, 0.10627689232973166, 0.11243685544064881, 0.1125300727842707, 0.11525635367690433, 0.11525635367690433, 0.11525635367690433, 0.11808915859179632, 0.12150909444964804, 0.1314153665844901, 0.14222968640496728, 0.14222968640496728, 0.14222968640496728, 0.14735986897086403, 0.15511487259768267, 0.15511487259768267, 0.15511487259768267, 0.15511487259768267, 0.16427946927508255, 0.17276786390857948, 0.21749087134810366, 0.21749087134810366, 0.2311818580485161, 0.2456987045945602, 0.20549002009261438, 0.20549002009261438, 0.20549002009261438, 0.20549002009261438, 0.22405627918993304, 0.22405627918993304, 0.22405627918993304, 0.22405627918993304, 0.22405627918993304, 0.22405627918993304, 0.23476463562759026, 0.24624975319901, 0.24624975319901, 0.260211369603829, 0.260211369603829, 0.260211369603829, 0.260211369603829, 0.260211369603829, 0.260211369603829, 0.18951980946208066, 0.18951980946208066, 0.2307163565914166, 0.2503364206110427, 0.27060417720432334, 0.3896057036477169, 0.27534455350436104, 0.27534455350436104, 0.27534455350436104, 0.27534455350436104, 0.27534455350436104, 0.27534455350436104, 0.28949645684420416, 0.30266927209368444, 0.30266927209368444, 0.30266927209368444, 0.22816517524951452, 0.22816517524951452, 0.22816517524951452, 0.22816517524951452, 0.06419535206702129, 0.06419535206702129, 0.06419535206702129, 0.06419535206702129]",0.15338334825018282
3,0.6267605633802817,"[0.02682208326133257, 0.05380905399495579, 0.05380905399495579, 0.053788748189532595, 0.053788748189532595, 0.053788748189532595, 0.053788748189532595, 0.053964915032736864, 0.05489049048636731, 0.05523861447335015, 0.055296874954862504, 0.05525505221192279, 0.0802169453954951, 0.08037139587938207, 0.0810619780804799, 0.0828881524669449, 0.08421560051995308, 0.08680513410866966, 0.09126759247205207, 0.09392665548641033, 0.09392665548641033, 0.09705619913110652, 0.13049560446109806, 0.13049560446109806, 0.13070285049109676, 0.13472058347420382, 0.13878836721536492, 0.14212959554738944, 0.14212959554738944, 0.14649038301760692, 0.14940362054712336, 0.14940362054712336, 0.14940362054712336, 0.15281160087874093, 0.16417766040602344, 0.2312133505919148, 0.23777627230238144, 0.23777627230238144, 0.23777627230238144, 0.24541135614916426, 0.24541135614916426, 0.24541135614916426, 0.24541135614916426, 0.2685047690965491, 0.2697211080023878, 0.2710920137065478, 0.2710920137065478, 0.2710920137065478, 0.2710920137065478, 0.27431421871885303, 0.2997644764993294, 0.3024235367371523, 0.3051549503329918, 0.31453986086817104, 0.31453986086817104, 0.31453986086817104, 0.31453986086817104, 0.31807296105248206, 0.32200184347550986, 0.32200184347550986, 0.32717803968250797, 0.32717803968250797, 0.32717803968250797, 0.25106224053235593, 0.25106224053235593, 0.25301426634532825, 0.25301426634532825, 0.25301426634532825, 0.25301426634532825, 0.25301426634532825, 0.25301426634532825, 0.28785672951816504, 0.28785672951816504, 0.28785672951816504, 0.3017093372801706, 0.3017093372801706, 0.3017093372801706, 0.3017093372801706, 0.3017093372801706, 0.31173831357366777, 0.31173831357366777, 0.31173831357366777, 0.35431642638139765, 0.35431642638139765, 0.35431642638139765, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.36837679757575564, 0.17564060635564155, 0.17564060635564155, 0.17564060635564155]",0.22716033587005455
4,0.8297872340425532,"[0.02590513733903954, 0.0522942368471668, 0.0522942368471668, 0.0522942368471668, 0.0522942368471668, 0.0522126134230319, 0.05273987868555283, 0.05301838172548617, 0.053001834719587165, 0.053216030420810634, 0.0538389306299728, 0.05591915377991046, 0.056635092476269605, 0.05828411573511345, 0.05926585181540194, 0.07522214020645686, 0.07549781129801938, 0.07663732297484155, 0.10509807744960624, 0.10585479934529916, 0.10585479934529916, 0.10805597298810814, 0.10947791303134463, 0.1119089305883854, 0.1119089305883854, 0.11363598232405232, 0.11801024866369292, 0.11801024866369292, 0.11977969941632535, 0.12172285897309691, 0.123868445976338, 0.12753622694952424, 0.12723655836115202, 0.12723655836115202, 0.13168531985511606, 0.13168531985511606, 0.13682366080171415, 0.12192204326515887, 0.12676141476017128, 0.1277280226779386, 0.12888561731302742, 0.13777921933005713, 0.13777921933005713, 0.13777921933005713, 0.15338342354834028, 0.15338342354834028, 0.15338342354834028, 0.15338342354834028, 0.15664571867892257, 0.16017218083698934, 0.16017218083698934, 0.16384544007471666, 0.17457192015155767, 0.17457192015155767, 0.17457192015155767, 0.19596867797026107, 0.20738004039819313, 0.21310845007148607, 0.21310845007148607, 0.2638316143345684, 0.27214657951199456, 0.29125054471117084, 0.29125054471117084, 0.29125054471117084, 0.29125054471117084, 0.252188206105715, 0.252188206105715, 0.2549153403073765, 0.2549153403073765, 0.10279232362517499, 0.10279232362517499, 0.10279232362517499, 0.10756461849240015, 0.10756461849240015, 0.10756461849240015, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.11232022879745895, 0.06882533653572659, 0.06882533653572659, 0.06882533653572659, 0.06882533653572659, 0.06882533653572659, 0.06882533653572659, 0.06509618409111761, 0.06509618409111761, 0.06509618409111761, 0.06509618409111761, 0.06509618409111761, 0.06509618409111761, 0.06509618409111761, 0.06427896255396144]",0.12371006540443331
5,0.6038961038961039,"[0.027318158439613407, 0.054344818735702044, 0.054344818735702044, 0.0540631157207809, 0.053684822997147684, 0.05358656235795076, 0.05358656235795076, 0.05358656235795076, 0.0535787429780615, 0.0535787429780615, 0.0535787429780615, 0.0535787429780615, 0.0535787429780615, 0.0535787429780615, 0.05366552152713903, 0.0542973194796562, 0.055042563716644094, 0.08206833950492015, 0.08206833950492015, 0.08227031252879113, 0.08227031252879113, 0.08251467984218261, 0.08184337993757247, 0.08271076158843609, 0.0839698261521295, 0.0854067503463063, 0.0854067503463063, 0.08743959254490415, 0.08697970678002599, 0.0879350670941553, 0.08896041873868629, 0.08980086679287275, 0.08933510475044122, 0.12427890448255556, 0.12427890448255556, 0.12427890448255556, 0.1245976134203778, 0.12539130349735197, 0.12554133468035758, 0.12791146301318576, 0.12791146301318576, 0.12791146301318576, 0.12791146301318576, 0.12955162217918065, 0.12955162217918065, 0.131585679372363, 0.13306790426072515, 0.13465295412364264, 0.13465295412364264, 0.13721964221089522, 0.138429979978337, 0.18994818356624646, 0.18994818356624646, 0.18994818356624646, 0.18994818356624646, 0.19175334769030536, 0.19607807328280621, 0.19763249708281885, 0.2220955235255463, 0.22815915632856473, 0.22729548935189933, 0.22640522149811002, 0.22545891757367137, 0.22545891757367137, 0.22545891757367137, 0.22545891757367137, 0.22441937738416184, 0.2233687963901241, 0.22857003854869534, 0.22857003854869534, 0.23897169591294404, 0.2543750315995984, 0.2543750315995984, 0.2540105359714124, 0.3552537895684732, 0.3552537895684732, 0.3552537895684732, 0.35338131217029417, 0.35338131217029417, 0.35338131217029417, 0.35338131217029417, 0.3801156225492638, 0.3801156225492638, 0.3767886780837652, 0.3767886780837652, 0.3748476949899528, 0.3748476949899528, 0.37265163092278475, 0.3702050244216204, 0.3648285901255868, 0.36207734496197835, 0.4130801132243867, 0.4130801132243867, 0.4130801132243867, 0.4130801132243867, 0.4130801132243867, 0.41064186832666116, 0.41064186832666116, 0.20865600208769247, 0.20865600208769247]",0.19261826063206264
6,0.78125,"[0.027047077378539224, 0.027026669700368957, 0.027026669700368957, 0.027026669700368957, 0.027057708168429586, 0.027057708168429586, 0.027057708168429586, 0.027057708168429586, 0.027057708168429586, 0.027057708168429586, 0.048645267352260525, 0.07480320898340774, 0.07420494207586545, 0.0736347149686435, 0.0736916410847433, 0.0736916410847433, 0.07376077796834776, 0.07332554252336348, 0.07238076501474242, 0.07194874629167074, 0.07171460317794927, 0.07171460317794927, 0.07117302634515013, 0.0711197847673729, 0.0711446140204615, 0.0711446140204615, 0.0714644902462231, 0.10077677761147494, 0.10089164935643702, 0.10089164935643702, 0.10089164935643702, 0.10111874300570574, 0.10231785697754069, 0.10326293966850518, 0.10326293966850518, 0.10425122095680132, 0.09921618927804554, 0.1016183375646811, 0.1016183375646811, 0.10212314026191241, 0.13808267522655432, 0.13808267522655432, 0.13808267522655432, 0.13808267522655432, 0.13763730033585028, 0.14099090600333294, 0.14099090600333294, 0.14300292545375537, 0.14300292545375537, 0.14556143715995742, 0.14760355325857702, 0.14862154802705455, 0.14862154802705455, 0.19249582627449313, 0.19249582627449313, 0.19175445596700802, 0.19175445596700802, 0.19757275772879626, 0.19742824225088362, 0.19741022485560275, 0.19741022485560275, 0.19741022485560275, 0.19741022485560275, 0.19741022485560275, 0.1975049029971122, 0.1975049029971122, 0.19770812662019802, 0.19770812662019802, 0.19801850268257587, 0.19801850268257587, 0.19801850268257587, 0.20545958595026134, 0.20545958595026134, 0.20545958595026134, 0.2197825967545241, 0.2197825967545241, 0.13585451127738768, 0.13395528343745378, 0.1324097581569949, 0.13137684681317696, 0.1307455338558745, 0.1307455338558745, 0.1307455338558745, 0.1307455338558745, 0.1307455338558745, 0.1307455338558745, 0.14171108854226025, 0.17923246611540924, 0.18522646619948427, 0.18522646619948427, 0.18522646619948427, 0.17235379980754398, 0.17235379980754398, 0.17235379980754398, 0.17235379980754398, 0.1886720308297009, 0.1886720308297009, 0.1886720308297009, 0.20039814143587653, 0.20039814143587653]",0.13136392672784863
7,0.8671328671328671,"[0.027168352882721, 0.02711821768310823, 0.027133919522972012, 0.027133919522972012, 0.027246062969202275, 0.027246062969202275, 0.027246062969202275, 0.027246062969202275, 0.027246062969202275, 0.05257280896958348, 0.05227725368037629, 0.052274634088288946, 0.052274634088288946, 0.052274634088288946, 0.052274634088288946, 0.052468079464760384, 0.0526080171580279, 0.05285442711607213, 0.053124164681582736, 0.07468040387459798, 0.07446494731710622, 0.0860093344131587, 0.0839057858443916, 0.0811131958690365, 0.0811131958690365, 0.0811131958690365, 0.08024215229647917, 0.07952904760616142, 0.08006827255104314, 0.08046057159621266, 0.08075651266518387, 0.08134126747330593, 0.07933720132400038, 0.07761931211362705, 0.07761931211362705, 0.07761931211362705, 0.07761931211362705, 0.07687187529331153, 0.07791463957553509, 0.07791463957553509, 0.07857728775855473, 0.10056249816079307, 0.09267338412448999, 0.09267338412448999, 0.08797222382831082, 0.08596125280274004, 0.08747882809381596, 0.08747882809381596, 0.08656948000521257, 0.08656948000521257, 0.08832362896667564, 0.08832362896667564, 0.08832362896667564, 0.09136778228948078, 0.0911227410447016, 0.09482837804338756, 0.09520072821856808, 0.09520072821856808, 0.09520072821856808, 0.09520072821856808, 0.09520072821856808, 0.09712984734127478, 0.09863306806153273, 0.09863306806153273, 0.12296180918175341, 0.12077892691919631, 0.11762543199163594, 0.11762543199163594, 0.12951084556525924, 0.12951084556525924, 0.12951084556525924, 0.12971578205874257, 0.13053231877685617, 0.13053231877685617, 0.13053231877685617, 0.13226623959788483, 0.13226623959788483, 0.13226623959788483, 0.14051175568769636, 0.14051175568769636, 0.14051175568769636, 0.1469047537833179, 0.1469047537833179, 0.1469047537833179, 0.1469047537833179, 0.1469047537833179, 0.1469047537833179, 0.1469047537833179, 0.1469047537833179, 0.13302762192840864, 0.13302762192840864, 0.13302762192840864, 0.14893730593445226, 0.14893730593445226, 0.14893730593445226, 0.14893730593445226, 0.14893730593445226, 0.14893730593445226, 0.107744811522416, 0.107744811522416]",0.0956314068468484
8,0.8357142857142857,"[0.0260984529345496, 0.0260984529345496, 0.026334233641213543, 0.026334233641213543, 0.026334233641213543, 0.02647512151222447, 0.02647512151222447, 0.05256852537605091, 0.0689566863619481, 0.06871498843893566, 0.06824646534458065, 0.06781468056087725, 0.0677942513067292, 0.06713800368732528, 0.06690636205344463, 0.06674305992351538, 0.06670168622152892, 0.06670168622152892, 0.08686805136073425, 0.086167667549374, 0.08501734052419653, 0.08537204378096493, 0.08517580821128277, 0.08572707204142688, 0.08533204312466652, 0.08554724974534786, 0.08524243693242277, 0.08620799200402714, 0.08658257589364976, 0.08658257589364976, 0.08658257589364976, 0.08658257589364976, 0.08658257589364976, 0.08591533419612535, 0.08651247215442524, 0.0865884641793339, 0.0865884641793339, 0.0865884641793339, 0.08824085205546486, 0.08824085205546486, 0.08867170341951697, 0.08867170341951697, 0.0907569490111183, 0.0907569490111183, 0.0907569490111183, 0.09316531959919527, 0.09316531959919527, 0.09579525687783239, 0.09815936263345362, 0.09815936263345362, 0.0974242285478855, 0.09703491026051139, 0.09703491026051139, 0.09167740788374466, 0.09167740788374466, 0.08006740668738269, 0.08006740668738269, 0.07232931523472626, 0.07232931523472626, 0.07350484067221442, 0.07657135761418557, 0.07657135761418557, 0.07657135761418557, 0.07657135761418557, 0.07657135761418557, 0.07587188260088003, 0.07548682660189723, 0.07548682660189723, 0.07548682660189723, 0.07541768239931082, 0.07541768239931082, 0.07541768239931082, 0.07541768239931082, 0.07541768239931082, 0.06983079510953427, 0.06983079510953427, 0.06971278417240204, 0.06971278417240204, 0.07022923578732908, 0.07022923578732908, 0.07112925461657163, 0.07245540798627734, 0.08189704796764896, 0.10327715652343566, 0.10015675760011343, 0.10015675760011343, 0.10015675760011343, 0.10015675760011343, 0.10015675760011343, 0.10015675760011343, 0.09714524874073452, 0.09714524874073452, 0.10408855142908946, 0.10408855142908946, 0.10408855142908946, 0.10408855142908946, 0.10333624662265886, 0.12009191133119074, 0.12009191133119074, 0.12009191133119074]",0.08084871104406817
