split,c_index,brier_score,ibs
0,0.7417218543046358,"[0.026995049355035387, 0.026995049355035387, 0.026995049355035387, 0.026995049355035387, 0.026995049355035387, 0.027237244468422243, 0.02750255304854202, 0.02785805955347131, 0.02883899086598422, 0.029459308733755057, 0.029459308733755057, 0.029459308733755057, 0.030934554520562943, 0.030934554520562943, 0.030934554520562943, 0.030934554520562943, 0.030934554520562943, 0.03370974773496477, 0.04587935003384562, 0.04608106679863568, 0.04608106679863568, 0.04608106679863568, 0.046315339812722775, 0.046647784804209814, 0.048265793690440394, 0.0498393661202848, 0.059708728977046044, 0.060178897771591244, 0.08640575075280134, 0.08623347529353952, 0.08677888319055466, 0.0868855360560959, 0.0878505068851285, 0.08828029685816688, 0.0893048206400225, 0.09050257670065968, 0.0912468370129473, 0.09508417858595078, 0.09668891667127667, 0.09668891667127667, 0.09769962470123823, 0.10137593451276312, 0.10392084934154977, 0.10609645800334805, 0.11038541182889212, 0.11347976009655956, 0.11347976009655956, 0.17020008037932782, 0.17020008037932782, 0.17020008037932782, 0.17548281548875744, 0.17548281548875744, 0.17853070995610681, 0.19616243382294787, 0.19616243382294787, 0.20105438694858482, 0.20601273323921038, 0.21119218235113707, 0.21119218235113707, 0.21119218235113707, 0.22247917377827833, 0.22247917377827833, 0.22247917377827833, 0.22247917377827833, 0.22220890395808038, 0.22220890395808038, 0.2534648701860866, 0.2534648701860866, 0.2554403188604815, 0.2554403188604815, 0.27295670312385234, 0.27295670312385234, 0.27295670312385234, 0.27295670312385234, 0.27824438148006025, 0.2806245187600999, 0.2806245187600999, 0.28501774800629726, 0.28501774800629726, 0.18014060952575212, 0.17974459918256955, 0.17974459918256955, 0.2026524053292972, 0.2026524053292972, 0.2026524053292972, 0.20326179866511637, 0.20398631748319432, 0.20398631748319432, 0.20398631748319432, 0.07610052562713891, 0.07610052562713891, 0.07610052562713891, 0.06708415947235978, 0.06708415947235978, 0.06708415947235978, 0.06387671977548003, 0.06387671977548003, 0.06387671977548003, 0.06387671977548003, 0.06387671977548003]",0.1292149983399717
1,0.8389261744966443,"[0.026271931588959217, 0.026271931588959217, 0.02551608250696168, 0.02551608250696168, 0.025623353888765583, 0.02621643634862828, 0.026664762781584733, 0.026664762781584733, 0.026664762781584733, 0.027752983494803374, 0.027752983494803374, 0.027752983494803374, 0.027752983494803374, 0.027752983494803374, 0.028366260455523474, 0.02329929386057069, 0.02052727457053937, 0.019813424910728256, 0.019881642919580653, 0.019928404882027545, 0.019928404882027545, 0.019317498862005376, 0.018543561491233027, 0.01823166081815246, 0.018219633090351402, 0.03409488855039369, 0.03324459405698062, 0.031631945917423486, 0.030937466635163467, 0.031380630802418465, 0.030301439920809657, 0.030301439920809657, 0.029515448890297887, 0.029515448890297887, 0.029515448890297887, 0.029515448890297887, 0.02925430817704667, 0.07182100989513188, 0.07166830508943359, 0.07166830508943359, 0.07166830508943359, 0.07166830508943359, 0.07166830508943359, 0.07145673326797859, 0.07204404559581021, 0.07204404559581021, 0.07204404559581021, 0.07259783168654411, 0.07117828960200695, 0.07117828960200695, 0.07165096249241637, 0.07165096249241637, 0.07085127363630166, 0.07143027663246394, 0.09304048732084196, 0.09162247484622434, 0.09162247484622434, 0.0876743955224167, 0.0876743955224167, 0.08592890723002541, 0.08592890723002541, 0.08592890723002541, 0.1332131623018996, 0.1332131623018996, 0.1332131623018996, 0.1332131623018996, 0.1332131623018996, 0.1332131623018996, 0.1299649316566629, 0.12681810035811686, 0.1271544327042679, 0.1271544327042679, 0.12419517436957676, 0.12419517436957676, 0.12419517436957676, 0.12419517436957676, 0.12419517436957676, 0.12127774473783336, 0.2072097699817337, 0.2036526487768889, 0.2036526487768889, 0.2725653230308019, 0.2690339708464772, 0.25683789188956296, 0.25058441294356076, 0.25058441294356076, 0.25058441294356076, 0.25058441294356076, 0.25058441294356076, 0.24366489522186896, 0.24366489522186896, 0.23662552782470506, 0.23662552782470506, 0.23662552782470506, 0.22799081589175918, 0.22799081589175918, 0.22799081589175918, 0.2298464233777429, 0.20799127858240166, 0.20799127858240166]",0.10121667424364318
2,0.8,"[0.025099279204508072, 0.02487949171977844, 0.02459600953948455, 0.02459600953948455, 0.02459600953948455, 0.02459600953948455, 0.04626718962610623, 0.04626718962610623, 0.04626718962610623, 0.04626718962610623, 0.04626718962610623, 0.04626718962610623, 0.045149675218323915, 0.06892442665362179, 0.06892442665362179, 0.06859603738832955, 0.06861038846109777, 0.06891076677552262, 0.06891076677552262, 0.06854408125762203, 0.06819033686292711, 0.0680508033992871, 0.0679871797583997, 0.06800134106453472, 0.06810198179236307, 0.09164340208216071, 0.09141086172323251, 0.09185316671889174, 0.09278189706933068, 0.09285770799813968, 0.09367255192213998, 0.0940296696679042, 0.09211113721956989, 0.09211113721956989, 0.09211113721956989, 0.09240123915719076, 0.09504998747171822, 0.09633916234303755, 0.09633916234303755, 0.09633916234303755, 0.09633916234303755, 0.09745835055522532, 0.09801400270010578, 0.10254281566592531, 0.11503556968872113, 0.11503556968872113, 0.11503556968872113, 0.11503556968872113, 0.11431734627783847, 0.11431734627783847, 0.11428337721407236, 0.11428337721407236, 0.11428337721407236, 0.12023479362375405, 0.12019644737495742, 0.12159690205326777, 0.12409744241507306, 0.1252979166198604, 0.1267334482830594, 0.12845616270866128, 0.12845616270866128, 0.12845616270866128, 0.12845616270866128, 0.13052279676325934, 0.14271245464647686, 0.14271245464647686, 0.14271245464647686, 0.14271245464647686, 0.14271245464647686, 0.14271245464647686, 0.1461978968165585, 0.14995024191865997, 0.14995024191865997, 0.15405786580246092, 0.15405786580246092, 0.15405786580246092, 0.15405786580246092, 0.15405786580246092, 0.16734265031543707, 0.16734265031543707, 0.15090975023511027, 0.15090975023511027, 0.15178233326315754, 0.15178233326315754, 0.15498032845571452, 0.15498032845571452, 0.1604563692864304, 0.16432537725142676, 0.16432537725142676, 0.16432537725142676, 0.16432537725142676, 0.16432537725142676, 0.16432537725142676, 0.16922630600989366, 0.23354716577489712, 0.08837102558378926, 0.08837102558378926, 0.08837102558378926, 0.09225748367042633, 0.07995664451596962]",0.10837098255080736
3,0.8057553956834532,"[0.027246517186456803, 0.027246517186456803, 0.027224371852353615, 0.027359795427718443, 0.027359795427718443, 0.027359795427718443, 0.027648497117705933, 0.027648497117705933, 0.027648497117705933, 0.027648497117705933, 0.027648497117705933, 0.05268751446612471, 0.05280508675393087, 0.05291630082034526, 0.05291630082034526, 0.053063488304745415, 0.05319290431550443, 0.053914531145754764, 0.05449181518568388, 0.055140739206192, 0.055980429968558974, 0.06935010577918409, 0.0690684897656471, 0.06950306109863956, 0.06917634658076126, 0.06917634658076126, 0.06962809984557247, 0.06962809984557247, 0.06962809984557247, 0.10276633347635956, 0.10257114835323287, 0.10317125601364928, 0.10386753704979272, 0.10585962771539352, 0.10933458310096135, 0.11156597471696277, 0.11230779751316874, 0.11438944339494977, 0.11438944339494977, 0.11550368245896481, 0.11550368245896481, 0.11807662391173619, 0.11807662391173619, 0.11807662391173619, 0.1196196073732491, 0.1800419864503258, 0.1800419864503258, 0.18217026715086304, 0.18348071512300249, 0.18348071512300249, 0.18941836930659153, 0.19137672006079404, 0.19350689895964365, 0.19350689895964365, 0.19350689895964365, 0.19350689895964365, 0.19350689895964365, 0.198544838754665, 0.198544838754665, 0.20139786598720213, 0.20139786598720213, 0.20139786598720213, 0.20995573716831342, 0.20995573716831342, 0.221733314082052, 0.2422050914877086, 0.15544507469729096, 0.15609858923282952, 0.15718676272595258, 0.16097311436513134, 0.16376964976767047, 0.16376964976767047, 0.16376964976767047, 0.16376964976767047, 0.16376964976767047, 0.14228037087683953, 0.1387351598727404, 0.1387351598727404, 0.1387351598727404, 0.13613859355062927, 0.13613859355062927, 0.13613859355062927, 0.2744880654641494, 0.2744880654641494, 0.2744880654641494, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2709117986215987, 0.2677481441992824, 0.2677481441992824, 0.2677481441992824, 0.2677481441992824]",0.14621973718626172
4,0.8014705882352942,"[0.02912035928166586, 0.02912035928166586, 0.02992099957132963, 0.02992099957132963, 0.02992099957132963, 0.03039256578746959, 0.03354825502780883, 0.04775153805642369, 0.04801951489482559, 0.048250311468714197, 0.048608080500056196, 0.04958610779119917, 0.051846187416949165, 0.05269189800579325, 0.07166180698785132, 0.07225108132611675, 0.07298683350689487, 0.0773619652776462, 0.08051213071747619, 0.08051213071747619, 0.08051213071747619, 0.08213295572874457, 0.08559977774327758, 0.08777233934385721, 0.09014896160649956, 0.09014896160649956, 0.09282736308303455, 0.0958471981790559, 0.11068489188715469, 0.11764009294791203, 0.11953681020941372, 0.11953681020941372, 0.12737980567271925, 0.12737980567271925, 0.13575920061027089, 0.13575920061027089, 0.1409465307453425, 0.14423183291477754, 0.14423183291477754, 0.14423183291477754, 0.14423183291477754, 0.15246968542464887, 0.15712052818034491, 0.12550979041624266, 0.12707108967221326, 0.12707108967221326, 0.12707108967221326, 0.12857170258068068, 0.13084416876714244, 0.13084416876714244, 0.1340694026865012, 0.1519162751158404, 0.16845251914801695, 0.16845251914801695, 0.05533053529401965, 0.05533053529401965, 0.05533053529401965, 0.05533053529401965, 0.05533053529401965, 0.05533053529401965, 0.05533053529401965, 0.05533053529401965, 0.05434967047880937, 0.05434967047880937, 0.05434967047880937, 0.05434967047880937, 0.05055543694800027, 0.05055543694800027, 0.05055543694800027, 0.05055543694800027, 0.05043429758986431, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.048372740778184445, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.05086040295145865, 0.062114679368778, 0.062114679368778, 0.062114679368778, 0.062114679368778]",0.07705433151199301
5,0.711864406779661,"[0.027509676927622136, 0.027369432561811752, 0.027369432561811752, 0.02734714416237891, 0.05325946100236391, 0.052988088377089584, 0.052988088377089584, 0.052988088377089584, 0.052988088377089584, 0.05254258338823606, 0.05254258338823606, 0.05254258338823606, 0.05254258338823606, 0.05254258338823606, 0.05254258338823606, 0.05254258338823606, 0.052113289949222756, 0.051988807918924254, 0.05197551998120245, 0.051995389135913506, 0.051995389135913506, 0.05205882822761674, 0.05205882822761674, 0.05205882822761674, 0.052228563275919015, 0.0525210167952305, 0.052739951140070754, 0.05301056144029635, 0.0533310644195465, 0.05400438988386136, 0.05501533664201448, 0.05573402778310731, 0.05573402778310731, 0.05573402778310731, 0.05573402778310731, 0.0744300842470509, 0.07460631257951691, 0.07460631257951691, 0.07460631257951691, 0.07460631257951691, 0.07440809944514573, 0.07459982553208419, 0.07489491324581664, 0.07489491324581664, 0.07552582848859922, 0.07552582848859922, 0.07523869596743984, 0.07578768702800555, 0.07592651321218326, 0.07702548676791754, 0.07772042442642672, 0.07857418199002209, 0.07857418199002209, 0.07857418199002209, 0.07857418199002209, 0.07857418199002209, 0.08033001888908976, 0.08033001888908976, 0.08057118729487824, 0.08057118729487824, 0.08255825415361034, 0.08255825415361034, 0.08378109835971931, 0.09047431200128823, 0.09323529864955414, 0.09323529864955414, 0.09662011488705743, 0.10028866177336437, 0.1369166248436163, 0.1369166248436163, 0.1369166248436163, 0.140072898926686, 0.13889198304933925, 0.14436502328095285, 0.14436502328095285, 0.14579607697617408, 0.14663640049530194, 0.14663640049530194, 0.14663640049530194, 0.14663640049530194, 0.15024598206380077, 0.19875977697183198, 0.19875977697183198, 0.19875977697183198, 0.23240608539150376, 0.23240608539150376, 0.23240608539150376, 0.23240608539150376, 0.23240608539150376, 0.23240608539150376, 0.23854640443059003, 0.23441963514979858, 0.23441963514979858, 0.23205186728571267, 0.23205186728571267, 0.23012040303979722, 0.22871372312722243, 0.25370481204629775, 0.2550163714307762, 0.25689933363566125]",0.10606023124163648
6,0.837037037037037,"[0.026155240903860764, 0.026155240903860764, 0.026155240903860764, 0.026155240903860764, 0.026155240903860764, 0.026227871657633135, 0.026779747427699716, 0.026845749221840718, 0.02717483855385449, 0.02702977371998931, 0.02702977371998931, 0.054189166311378746, 0.08122171718701984, 0.08103888976605379, 0.08097164293889987, 0.08082769258906598, 0.08065950636570787, 0.07812320249952746, 0.07784538938494957, 0.11157770175029759, 0.11157770175029759, 0.11157770175029759, 0.11157770175029759, 0.11201953619300019, 0.11201953619300019, 0.11221163719673528, 0.11221163719673528, 0.11284135929631708, 0.11456590708643545, 0.15631773364892024, 0.1552681106635851, 0.1566315463220332, 0.1566315463220332, 0.1557142536455525, 0.157548462575025, 0.157548462575025, 0.157548462575025, 0.157548462575025, 0.1555844995386282, 0.1555844995386282, 0.15442180769044397, 0.15429284309407484, 0.157955514944247, 0.157955514944247, 0.157955514944247, 0.15907243238886748, 0.15907243238886748, 0.15907243238886748, 0.15907243238886748, 0.164912491372977, 0.16776507799790177, 0.16776507799790177, 0.16955545243552234, 0.16955545243552234, 0.16955545243552234, 0.16955545243552234, 0.18384241595413564, 0.19019172303661397, 0.19019172303661397, 0.21198903986427203, 0.21767755316153645, 0.2239280760872895, 0.23972637974059607, 0.13667658029362503, 0.13667658029362503, 0.13667658029362503, 0.13667658029362503, 0.138708380921548, 0.138708380921548, 0.14217435212517857, 0.14217435212517857, 0.1477086108116348, 0.1477086108116348, 0.1477086108116348, 0.16945397080901378, 0.16945397080901378, 0.16945397080901378, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.1830168559997551, 0.22880329828394588, 0.22880329828394588, 0.22880329828394588, 0.22880329828394588, 0.22880329828394588, 0.22880329828394588, 0.17781656891304343, 0.17781656891304343, 0.17781656891304343, 0.17781656891304343, 0.17781656891304343, 0.23658136175777442]",0.14381247081734744
7,0.7112676056338029,"[0.02778918393340331, 0.027846735748072407, 0.027846735748072407, 0.05106440850081463, 0.049496196321730364, 0.049496196321730364, 0.049496196321730364, 0.049496196321730364, 0.04807605827292852, 0.04807605827292852, 0.04807605827292852, 0.04807605827292852, 0.04807605827292852, 0.04807605827292852, 0.0467895042481362, 0.044529117768164025, 0.044529117768164025, 0.04414166516950266, 0.0441567643853026, 0.0441567643853026, 0.04417962782589129, 0.043765514997866815, 0.042905569625077356, 0.07518776484427156, 0.07467496494039545, 0.0741882413283818, 0.07365624654045867, 0.07298691535709151, 0.10225158148865686, 0.10225158148865686, 0.10186476903472523, 0.10021619239925918, 0.09870037957865811, 0.09870037957865811, 0.09870037957865811, 0.09898250880594507, 0.09833056098856546, 0.09718795531422593, 0.09718795531422593, 0.09718795531422593, 0.09727032194425471, 0.09727032194425471, 0.09727032194425471, 0.09727032194425471, 0.09660470393906873, 0.09600826721511718, 0.09600826721511718, 0.09563209394625001, 0.09522713343033883, 0.09457739376874162, 0.09457739376874162, 0.09472618200961985, 0.09472618200961985, 0.09472618200961985, 0.09537086969936613, 0.12427479032724814, 0.11739682269356193, 0.11555583080986012, 0.1130193586782868, 0.11062495834643635, 0.10823369011797956, 0.10823369011797956, 0.10823369011797956, 0.10861521509239606, 0.177652745939216, 0.177652745939216, 0.17785168377241348, 0.17785168377241348, 0.17785168377241348, 0.17785168377241348, 0.17785168377241348, 0.1745880469832799, 0.17138822551808816, 0.17138822551808816, 0.16772072487131423, 0.16772072487131423, 0.16772072487131423, 0.16772072487131423, 0.16772072487131423, 0.16772072487131423, 0.16439370449457286, 0.16107132353819564, 0.15792745319765492, 0.15792745319765492, 0.15467439121743712, 0.15156066258237447, 0.21823239839949385, 0.21092036473409306, 0.21092036473409306, 0.21092036473409306, 0.21092036473409306, 0.21092036473409306, 0.21092036473409306, 0.20203705860380394, 0.20203705860380394, 0.19267851620479787, 0.19267851620479787, 0.1931929717140148, 0.1826253757898171, 0.1826253757898171]",0.11577728654042457
8,0.7925925925925926,"[0.024729624243877604, 0.024805508029947434, 0.04686271615472166, 0.04681143990992887, 0.04681143990992887, 0.04681143990992887, 0.04681143990992887, 0.07082265679226299, 0.06990160009165944, 0.06977983684032804, 0.06853908534768888, 0.06830529901392927, 0.06807343385168589, 0.06864706995154887, 0.06864706995154887, 0.06790125584483213, 0.06817865869312952, 0.09264188291044771, 0.09264188291044771, 0.09264188291044771, 0.09264188291044771, 0.09493412528832379, 0.09506002035934229, 0.09624254991660391, 0.09624254991660391, 0.0914892672116387, 0.0914892672116387, 0.0914892672116387, 0.09154641682321178, 0.08276896691736049, 0.08276896691736049, 0.08382939939508963, 0.08336462718901268, 0.08336462718901268, 0.08506283032468462, 0.08506283032468462, 0.08621314750022474, 0.08621314750022474, 0.08715272968356746, 0.0880437626421512, 0.14508449221553688, 0.1440250995906221, 0.14327483747683978, 0.14327483747683978, 0.14327483747683978, 0.14327483747683978, 0.14559419008678004, 0.14523552570977233, 0.15275999239122462, 0.15275999239122462, 0.15275999239122462, 0.1541469226576895, 0.1560298137789353, 0.1560298137789353, 0.16888694449962133, 0.172742082984028, 0.172742082984028, 0.172742082984028, 0.18280968423854027, 0.18280968423854027, 0.1955282909315097, 0.1955282909315097, 0.20301086922026387, 0.21117326250166352, 0.21967160509257702, 0.22999797798436916, 0.2537634242445651, 0.2537634242445651, 0.2537634242445651, 0.2537634242445651, 0.2537634242445651, 0.26728531456800014, 0.26728531456800014, 0.2828397726164093, 0.2828397726164093, 0.2828397726164093, 0.298801322268998, 0.298801322268998, 0.298801322268998, 0.298801322268998, 0.3365862400558777, 0.3365862400558777, 0.3365862400558777, 0.35581384821251294, 0.35581384821251294, 0.35581384821251294, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.25074537351054516, 0.35494748026785233, 0.35494748026785233, 0.35494748026785233, 0.35494748026785233]",0.17226285348971845
