feature,mean_abs_shap
hsa-mir-6501,0.013250881193584375
hsa-mir-1269b,0.013250550387394778
hsa-mir-579,0.013245736403954525
hsa-mir-5582,0.013241175764653805
hsa-mir-5698,0.013238703141169251
hsa-mir-3941,0.01323614440334292
hsa-mir-548v,0.013231797344622813
hsa-mir-6750,0.013230037897310153
hsa-mir-3180-4,0.013226849274685367
hsa-mir-4723,0.013221927217718041
hsa-mir-215,0.013221531693463923
hsa-mir-4749,0.013190094463752453
hsa-mir-4529,0.013189926422511884
hsa-mir-3175,0.013182549124126898
hsa-mir-5193,0.013181113726325265
hsa-mir-6808,0.013180714365510307
hsa-mir-205,0.013177877174032885
hsa-mir-4525,0.01317344974745271
hsa-mir-133b,0.013162587132851995
hsa-mir-3939,0.013161742809313988
hsa-mir-4685,0.013156537633871094
hsa-mir-665,0.013155840933404012
hsa-mir-378d-1,0.013152792061994028
hsa-mir-6858,0.013152736917013248
hsa-mir-6734,0.01314941161681429
hsa-mir-4536-1,0.013146240697726859
hsa-mir-4536-2,0.013140477382188794
hsa-mir-588,0.013133487442328335
hsa-mir-4745,0.013131169220810087
hsa-mir-1227,0.01312893103433858
hsa-mir-6798,0.013128487349419515
hsa-mir-3136,0.013126671770978196
hsa-mir-7706,0.01312151312482524
hsa-mir-450a-2,0.013119727083251839
hsa-mir-4669,0.013111971245539682
hsa-mir-4739,0.013110473637860899
hsa-mir-5703,0.013108073969579324
hsa-mir-5089,0.013098191892775227
hsa-mir-4512,0.013091976665435151
hsa-mir-6787,0.01308809695819655
hsa-mir-597,0.013078223773730075
hsa-mir-4731,0.013077393570228494
hsa-mir-5581,0.013072878773296883
hsa-mir-3619,0.013071315068290687
hsa-mir-1237,0.01307078923314134
hsa-mir-4454,0.013068101323127426
hsa-mir-4725,0.013066544087288016
hsa-mir-3183,0.013063436759314751
hsa-mir-3177,0.013050845369504738
hsa-mir-6803,0.01303824677411829
hsa-mir-5702,0.013032798998711431
hsa-mir-138-2,0.013029833571221963
hsa-mir-4424,0.013028566964891866
hsa-mir-5691,0.013028090570471915
hsa-mir-1915,0.013027049373260017
hsa-mir-506,0.013024436710575247
hsa-mir-6812,0.013022171098854847
hsa-mir-3145,0.013022142346010908
hsa-mir-5194,0.01302150461862461
hsa-mir-4670,0.013020592769330017
hsa-mir-190b,0.013011796745709526
hsa-mir-551b,0.013011095300645427
hsa-mir-1251,0.013008921133606577
hsa-mir-550a-3,0.013007607722876494
hsa-mir-4734,0.012998979502358562
hsa-mir-4743,0.012994692234738427
hsa-mir-3176,0.012993805890937935
hsa-mir-6788,0.0129909044947677
hsa-mir-34b,0.012986644674241576
hsa-mir-3182,0.012983852085044193
hsa-mir-3146,0.012980596646030358
hsa-mir-5684,0.012979509776625141
hsa-mir-6871,0.012976236318797397
hsa-mir-4756,0.012975084616776366
hsa-mir-3140,0.012973281349418527
hsa-mir-3126,0.012971861213767713
hsa-mir-4673,0.012969228004323036
hsa-mir-3682,0.012965770801321875
hsa-mir-4785,0.012964463599401297
hsa-mir-3936,0.012963755351345306
hsa-mir-4479,0.012957910295271411
hsa-mir-877,0.012956658666451296
hsa-mir-3691,0.01295557977384165
hsa-mir-2110,0.012954663666185435
hsa-mir-3178,0.012951176723850984
hsa-mir-873,0.012947057556403994
hsa-mir-6789,0.012945277590571356
hsa-mir-3928,0.012942960039488739
hsa-mir-4526,0.012942783544137715
hsa-mir-3117,0.012940647474484939
hsa-mir-4659a,0.012932874785625076
hsa-mir-6785,0.012932177636236549
hsa-mir-2116,0.012922677366456796
hsa-mir-3688-1,0.0129147158970771
hsa-mir-572,0.01290694848199535
hsa-mir-6799,0.012891643639460612
hsa-mir-3934,0.012889483356418017
hsa-mir-4494,0.012887836868731607
hsa-mir-3121,0.012885097310646128
hsa-mir-937,0.01288269425619294
hsa-mir-4435-2,0.012879347842147768
hsa-mir-3922,0.012879160498196863
hsa-mir-3132,0.012876116256556646
hsa-mir-6731,0.012873395798944929
hsa-mir-5087,0.012866427053136174
hsa-mir-624,0.012864255617245577
hsa-mir-1248,0.012857643291273275
hsa-mir-1292,0.012846410216656829
hsa-mir-6732,0.012839918343671975
hsa-mir-885,0.012839084902028642
hsa-mir-3923,0.012833209302130645
hsa-mir-5002,0.012832716266064909
hsa-mir-3124,0.012830507800983456
hsa-mir-4726,0.012824646655492968
hsa-mir-3198-2,0.012823803726407767
hsa-mir-3611,0.012821300826903312
hsa-mir-6880,0.01281591180950569
hsa-mir-3192,0.012813992904450162
hsa-mir-7155,0.012812686946407288
hsa-mir-6516,0.012812178814694038
hsa-mir-5685,0.012793813035294952
hsa-mir-6755,0.012790989202077462
hsa-mir-580,0.012784878770521502
hsa-mir-5680,0.01278449314588639
hsa-mir-6817,0.012781413321884285
hsa-mir-5695,0.012772897373775604
hsa-mir-4787,0.012772867305116902
hsa-mir-5682,0.01277169249005919
hsa-mir-4665,0.01276929165738971
hsa-mir-4649,0.012767708188234505
hsa-mir-3156-1,0.01275958657953634
hsa-mir-548az,0.01275793073469442
hsa-mir-4784,0.012754412551784663
hsa-mir-7705,0.012753361981970714
hsa-mir-5010,0.01275313787909828
hsa-mir-6886,0.012751871243883509
hsa-mir-6888,0.01275166257780983
hsa-mir-4766,0.012747757779172992
hsa-mir-7848,0.012746812937060602
hsa-mir-939,0.012742480123337443
hsa-mir-6776,0.012742200945307192
hsa-mir-1304,0.012742080392276325
hsa-mir-3615,0.012738120026263795
hsa-mir-4798,0.012738074091547553
hsa-mir-7844,0.012732615163583268
hsa-mir-5003,0.012725783267971883
hsa-mir-4713,0.012722788456071518
hsa-mir-4676,0.012714290368389924
hsa-mir-3667,0.012708915556407284
hsa-mir-6514,0.012705760861951045
hsa-mir-421,0.012702736715380532
hsa-mir-4651,0.01270243663442069
hsa-mir-499a,0.012699630747106278
hsa-mir-6868,0.012696561557171828
hsa-mir-3620,0.012691217847531992
hsa-mir-3661,0.012689997625042282
hsa-mir-7703,0.012687198168570859
hsa-mir-3926-1,0.012686496126487742
hsa-mir-4757,0.01268503792251622
hsa-mir-4793,0.012680709619299294
hsa-mir-3910-2,0.012678577440383532
hsa-mir-7-3,0.01267473010392372
hsa-mir-6744,0.012667208367492945
hsa-mir-6805,0.012662610527528045
hsa-mir-4664,0.012661990548697287
hsa-mir-3170,0.012656056843373406
hsa-mir-4720,0.012655354804883343
hsa-mir-611,0.012648722728467482
hsa-mir-4706,0.012646328858798461
hsa-mir-212,0.01264339098528038
hsa-mir-676,0.012632988431865824
hsa-mir-3159,0.012630740701795064
hsa-mir-3662,0.012629745147598268
hsa-mir-2276,0.0126228124658721
hsa-mir-133a-2,0.012618245210373495
hsa-mir-4657,0.012603594220119281
hsa-mir-5091,0.012602657183090072
hsa-mir-514b,0.012602217685656841
hsa-mir-6733,0.012601139262662856
hsa-mir-4443,0.012587045222366417
hsa-mir-4419b,0.012585194448899786
hsa-mir-6796,0.012581848408570212
hsa-mir-3678,0.012574502792932799
hsa-mir-6866,0.012569749476403906
hsa-mir-5001,0.012554268982790594
hsa-mir-3189,0.0125522570364925
hsa-mir-6761,0.01254724220049677
hsa-mir-4648,0.012547118647514902
hsa-mir-1185-2,0.01253840928983683
hsa-mir-573,0.012536857180396085
hsa-mir-6809,0.012535096648306997
hsa-mir-6879,0.012524270317437459
hsa-mir-938,0.012518362187102554
hsa-mir-6729,0.012514860377591044
hsa-mir-1286,0.012495916309088409
hsa-mir-219a-2,0.012494509387478772
hsa-mir-6813,0.012494361276793497
hsa-mir-632,0.012492897875347669
hsa-mir-4727,0.012485718808691586
hsa-mir-6751,0.01248144116337628
hsa-mir-6132,0.012469393586196061
hsa-mir-6728,0.012460251430320483
hsa-mir-3680-1,0.012454177531040276
hsa-mir-548b,0.012453792826808939
hsa-mir-4716,0.012451563705974944
hsa-mir-1289-1,0.012450428626486723
hsa-mir-133a-1,0.012449973129945693
hsa-mir-6721,0.012440514012019843
hsa-mir-1228,0.01243527321707183
hsa-mir-600,0.012431168397174308
hsa-mir-1185-1,0.012428447673330123
hsa-mir-5090,0.012424647951111307
hsa-mir-3925,0.012418452133493033
hsa-mir-329-1,0.012415666703838375
hsa-mir-3655,0.01241442974493571
hsa-mir-3911,0.012411123517341402
hsa-mir-18b,0.012409141609454758
hsa-mir-548ba,0.012406010718899579
hsa-mir-3157,0.012405489303755268
hsa-mir-4786,0.012404749403136
hsa-mir-4524a,0.012403592417745591
hsa-mir-1913,0.012397914098912747
hsa-mir-137,0.01239559387481056
hsa-mir-6748,0.012394416319252415
hsa-mir-4505,0.012393293560929655
hsa-mir-6843,0.012391426269547817
hsa-mir-1295b,0.012390944894326671
hsa-mir-7111,0.012381386000760011
hsa-mir-548ay,0.01237927262439132
hsa-mir-296,0.012376875872761569
hsa-mir-6506,0.01237204052945664
hsa-mir-6509,0.012369203794881212
hsa-mir-1910,0.012366969637971875
hsa-mir-4794,0.012364995384760616
hsa-mir-4732,0.012363630108759318
hsa-mir-4687,0.012362388835987467
hsa-mir-6837,0.012346736442320436
hsa-mir-4482,0.012346593685639935
hsa-mir-6819,0.01234605542780816
hsa-mir-216a,0.01232134546092994
hsa-mir-3688-2,0.012317653166538154
hsa-mir-492,0.012315766376920577
hsa-mir-1255a,0.012314993766212501
hsa-mir-4422,0.012310272428729086
hsa-mir-371b,0.012306522139494775
hsa-mir-4660,0.012301371417604614
hsa-mir-564,0.012282927350168456
hsa-mir-371a,0.012278098771670277
hsa-mir-4658,0.012275343665269006
hsa-mir-513c,0.012269916658692794
hsa-mir-5588,0.012268371512487471
hsa-mir-5687,0.012264721910076545
hsa-mir-6852,0.012257218835193765
hsa-mir-3609,0.01225212348895475
hsa-mir-6739,0.012245787260215791
hsa-mir-7157,0.012233949051560679
hsa-mir-95,0.01222913420356156
hsa-mir-3152,0.012227926211357586
hsa-mir-499b,0.01222434734215428
hsa-mir-548at,0.012223798912695203
hsa-mir-4691,0.012222966014738029
hsa-mir-4430,0.012218922849232263
hsa-mir-7152,0.012214077596091328
hsa-mir-3116-1,0.012209612706750908
hsa-mir-6735,0.01220719398818934
hsa-mir-3918,0.012203078616146753
hsa-mir-4778,0.012195207214019411
hsa-mir-6741,0.012163922182434098
hsa-mir-6786,0.012159677128833125
hsa-mir-3191,0.012157441446683332
hsa-mir-3616,0.01215272226740128
hsa-mir-1181,0.012150258710106648
hsa-mir-6757,0.012148863709347044
hsa-mir-4753,0.01214571902662958
hsa-mir-3202-1,0.012145518620082715
hsa-mir-5088,0.012145372193835324
hsa-mir-6775,0.012121563167518118
hsa-mir-216b,0.012103593791133236
hsa-mir-4781,0.01210112691048968
hsa-mir-1343,0.012100716818180974
hsa-mir-1254-1,0.012097900740278717
